,POLY
KDD21/065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030.out,0.0111287806899199
KDD21/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.out,0.0160926720726497
KDD21/145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.out,0.7757306179086081
KDD21/051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340.out,0.0071428571428571
KDD21/227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100.out,0.0031621210355303
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.2099798183785902
KDD21/249_UCR_Anomaly_weallwalk_2753_8285_8315.out,0.0039471882365924
KDD21/127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.out,0.0030300070016031
KDD21/109_UCR_Anomaly_1sddb40_35000_52000_52620.out,0.0056142044033796
KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out,0.0013531394856604
KDD21/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out,0.0088343810398824
KDD21/102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440.out,0.1220637451073755
KDD21/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.out,0.0020226365172486
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.0004898660030211
KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out,0.0019708488528731
KDD21/129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.out,0.0114236513477644
KDD21/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,0.0158278583223982
KDD21/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,0.0168111288449517
KDD21/181_UCR_Anomaly_park3m_60000_72150_72495.out,0.0071267253000503
KDD21/089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.out,0.0007667635735745
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.0079307938265296
KDD21/091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.out,0.0021001276094849
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.1269381527796642
KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,0.0180527419696109
KDD21/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,0.0025890825144357
KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,0.0163207709198795
KDD21/185_UCR_Anomaly_resperation11_58000_110800_110801.out,0.0006578947368421
KDD21/113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,8.246742536698004e-05
KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,0.0208569975465796
KDD21/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,0.010264834674888
KDD21/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out,0.0079986561984303
KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,0.1233685435901349
KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,0.114775493036032
KDD21/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.out,0.1653525608777865
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,0.0110157052397729
KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,0.0058695348515139
KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,0.0157097297142453
KDD21/189_UCR_Anomaly_resperation3_45000_158250_158251.out,2.7557471105991544e-06
KDD21/096_UCR_Anomaly_NOISEECG4_5000_16900_17100.out,0.0062281546569405
KDD21/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,0.0016666666666666
KDD21/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,0.0023814676852765
KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,0.0068410802801669
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.0021245426963378
KDD21/191_UCR_Anomaly_resperation9_38000_143411_143511.out,0.0023403358462186
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.0156725064116548
KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out,0.0010416666666666
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,0.0050017882957737
KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,0.207380078253851
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,0.2740528022252643
KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,0.0014084507042253
KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,0.0012067658479459
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,8.139345596614032e-05
KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,0.002664276112472
KDD21/208_UCR_Anomaly_CHARISten_5130_27929_27989.out,0.0023115468889409
KDD21/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,0.0005092064553429
KDD21/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.out,0.0013513513513513
KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,0.0066501912759268
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,0.1255968744389078
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.002161455202278
KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out,0.0947231531981213
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0.0021213740202485
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,2.597281166075352e-06
KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,0.0062233687449204
KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,0.0138263961227616
KDD21/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.out,0.7962499999999999
KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out,0.0035714285714285
KDD21/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,0.01062864075252
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.0083333333333333
KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,0.0040596419264083
KDD21/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,0.0036914386806451
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.022875404628983
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,0.0033925468648705
KDD21/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.out,0.006927039662468
KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.0132823984897151
KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,0.0110282341726759
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.0283309191839199
KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,0.0016919988978282
KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0.0017593688488829
KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,0.0016066201236403
KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0.0058965388017357
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.001957218723388
KDD21/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out,0.0074681761090255
KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,0.0015877029415388
KDD21/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.out,0.0009861932938856
KDD21/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.out,0.002093594887777
KDD21/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0.0006566435814341
KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.0224288379930868
KDD21/082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.out,3.0545730012401564e-06
KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,0.0029686994939338
KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.3562353562052654
KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.0020718436830717
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.0101467773121789
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.0205418689466904
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.0037502604040786
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,0.0013434318069823
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.000221238938053
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.5115384866963155
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.0030381715937979
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.2025197743573142
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.4893826055501649
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.0052259349688586
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,3.028302515308069e-06
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.0069513353647328
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.0020029717541854
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.0363204693635463
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.0045248819555013
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.0111858166259843
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.003504664063446
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.0072017252785788
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.0010622620434039
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.0015093207160322
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.001470256006852
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.001727279983414
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.0040509035250384
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.0030271332824611
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.0649083160124508
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.5125
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.0156316863491037
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.0055699741605367
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.0009584664536741
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.0004744045126602
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.0005325501995423
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.0037429953515466
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.0072693719962855
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.0012212930176004
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.0019572661508963
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.0032487940271067
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.0070217079445831
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.0040547935566193
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.0060310042840579
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,0.0004875269296887
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.0034706852361903
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.0121665706321898
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.005735423379592
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.0147757141706978
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.0071993756530052
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.0110910719797532
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.0166376741891853
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,2.0947672713561523e-05
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.0051432151262155
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.0159707142240117
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.0053874966825217
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.0058967465298091
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.0012722829236812
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.0078949371391753
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.0019736274241541
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,0.7757409054798996
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.1530468011142466
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.0056324423834002
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.0498065726042208
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.0036407766990291
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.0021065941665924
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.0029814377259741
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.0205529887328856
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.0243800835727466
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.0027674607508579
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.0042829820476553
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.0111626572711489
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.0005812831602699
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.0104406894561214
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.031194902691787
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.0033668270058546
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.0012396694214876
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.0267130879634555
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.5118671963059094
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.0007598751912992
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.2220293839168865
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.0006803558182317
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.0069444444444444
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.0058606487557004
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.2163734874559655
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.0734620642909611
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.1063179180767746
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.0021818720749993
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.1061484571437769
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.0051001667584627
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.0125998463204659
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.0047666568128831
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.00462667312238
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.1524851510805027
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.0045192142945546
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,5.777741827384185e-06
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.0004310275525496
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.046571883690571
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.0056641670159585
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.0156640841360573
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.0022427957367116
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.0006557359836827
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,2.8886873227068155e-06
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.0016038232902075
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.007451773707913
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.0014997303740999
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.0074085978376115
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.0015430697573332
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.0007153953670337
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.0161047610475471
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.0033140874058908
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.0033039647577092
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.0045706051213097
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.0132958416353547
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.0026604235394274
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.7757078984086149
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.011951671625758
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.0011523392486748
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.0217191413937466
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.0109355420733408
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.0014376658266699
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.0001811594202898
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.003602920238636
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.0069330693546174
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.0087851825701461
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.0087755397006164
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.0436730810962104
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.0093229774309739
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.0100510636282493
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.0116212663400019
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.5434545101393891
MGAB/1.test.out,0.0029116923465327
MGAB/4.test.out,0.0017536853896768
MGAB/10.test.out,0.002299079199945
MGAB/6.test.out,0.002458681831752
MGAB/5.test.out,0.0021411367333941
MGAB/8.test.out,0.002944570769826
MGAB/9.test.out,0.0026391207629245
MGAB/2.test.out,0.0022178121819779
MGAB/3.test.out,0.0060434906689167
MGAB/7.test.out,0.0022355918333777
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.0028125
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.010243864627995
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.0030075
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.0005506565895134
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.0090122174539231
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.0104068059658902
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.0680685250744847
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.0004173353293413
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.0097900783673677
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.0004124953502789
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.0084826677333593
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.002155
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.0004528383458646
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.0005621533166583
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.0091434635983989
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.0003625
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.00036
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.0090122174539231
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.007728442536172
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.0003625
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.0019446071157532
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.0083386551875478
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.0104678853761878
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.0076810806977357
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.0021575
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.007962323097489
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.0037861551145928
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.0036477222592192
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.0007740903970776
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.0004418053524422
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.000446131961259
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.0083386551875478
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.0083597840239285
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.0095377574463233
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.0070988761380152
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.0009138988497603
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.0019784675132285
