,POLY
ECG/MBA_ECG14046_data_20.out,0.47055135577029755
ECG/MBA_ECG14046_data_34.out,0.3360885833711454
ECG/MBA_ECG14046_data_22.out,0.3149201580236744
ECG/MBA_ECG14046_data_36.out,0.22210952176313883
ECG/MBA_ECG14046_data_37.out,0.44689670846055074
ECG/MBA_ECG14046_data_23.out,0.24632850212131982
ECG/MBA_ECG14046_data_44.out,0.33839194103110953
ECG/MBA_ECG805_data.out,0.5792586008723187
ECG/MBA_ECG14046_data_45.out,0.2992492848871169
ECG/MBA_ECG14046_data_46.out,0.42697685469251084
ECG/MBA_ECG14046_data_42.out,0.5462517716548305
ECG/MBA_ECG14046_data_43.out,0.5121544455705831
ECG/MBA_ECG14046_data_41.out,0.5070590522062095
ECG/MBA_ECG14046_data_8.out,0.3253041819073531
ECG/MBA_ECG14046_data_9.out,0.4022371547700615
ECG/MBA_ECG14046_data_40.out,0.4381842009489517
ECG/MBA_ECG14046_data_4.out,0.5949881558961155
ECG/MBA_ECG14046_data_5.out,0.5303949356007372
ECG/MBA_ECG14046_data_7.out,0.47495285159908107
ECG/MBA_ECG801_data.out,0.2154698139866209
ECG/MBA_ECG14046_data_6.out,0.41145073840368585
ECG/MBA_ECG14046_data_2.out,0.4856250722815808
ECG/MBA_ECG14046_data_3.out,0.665864882017178
ECG/MBA_ECG14046_data_1.out,0.41737807421560985
ECG/MBA_ECG14046_data_0.out,0.5056430170281591
ECG/MBA_ECG14046_data_12.out,0.3712777509027891
ECG/MBA_ECG14046_data_13.out,0.49481267912879084
ECG/MBA_ECG14046_data_11.out,0.43550030908944687
ECG/MBA_ECG14046_data_39.out,0.47213144113732886
ECG/MBA_ECG14046_data_38.out,0.46154789095602866
ECG/MBA_ECG14046_data_10.out,0.38942108800893327
ECG/MBA_ECG14046_data_28.out,0.1966266269057134
ECG/MBA_ECG14046_data_14.out,0.47804453484931
ECG/MBA_ECG14046_data_15.out,0.4606009933930309
ECG/MBA_ECG14046_data_29.out,0.5017273926767105
ECG/MBA_ECG14046_data_17.out,0.44824118763523263
ECG/MBA_ECG806_data.out,0.022934912718575017
ECG/MBA_ECG14046_data_16.out,0.46993292948945187
Genesis/genesis-anomalies.test.csv@1.out,0.21042795026226696
Genesis/genesis-anomalies.test.csv@3.out,0.39041408855537013
Genesis/genesis-anomalies.test.csv@6.out,0.008097582796031849
Genesis/genesis-anomalies.test.csv@5.out,0.0931131714098936
Genesis/genesis-anomalies.test.csv@17.out,0.003935646261443718
Genesis/genesis-anomalies.test.csv@13.out,0.006411818622098853
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@2.out,0.0003950833508615675
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@10.out,0.007660534351251774
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@4.out,0.0009368923446608803
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@10.out,0.008807899588909623
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@10.out,0.008223886539343509
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@1.out,0.02842864570318493
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@1.out,0.021276996536275232
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@8.out,0.007981516483283206
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@2.out,0.00045317032214637026
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@8.out,0.008223886539343509
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@13.out,0.002395963728030237
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@13.out,0.0012628691370168506
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@13.out,0.002028101906514973
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@8.out,0.007995545374263249
GHL/40_Lev_corr_Temp_fault_seed_180_vars_23.test.csv@3.out,0.004918990756203529
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.008498141074697403
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@2.out,0.0004162763778301826
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@13.out,0.002365488540655009
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@13.out,0.0012583524100981168
GHL/45_Lev_corr_Temp_fault_seed_193_vars_23.test.csv@3.out,0.006750493111912983
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@13.out,0.003614387716593979
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@4.out,0.0017713203622152353
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.008190918289829817
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@13.out,0.000671986500451944
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@13.out,0.0021875109462786615
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.003701128667305691
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.00827352557902048
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@10.out,0.007995545374263249
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@4.out,0.0011676067507568001
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@3.out,0.007702027709379974
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@4.out,0.002081654516996165
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@12.out,0.002828193045075675
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@13.out,0.0019109423987960423
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.0020309596843947073
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@4.out,0.0011323476163179426
GHL/39_Lev_corr_Temp_fault_seed_170_vars_23.test.csv@3.out,0.0024283216165410055
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@10.out,0.008415718169557586
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.0003678465225378375
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.009843314078542302
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@8.out,0.007852470682544858
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@10.out,0.008388898501910267
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.0075757534188627155
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@4.out,0.0013960268781383716
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@2.out,0.00040750705587311303
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.0007902606814592116
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@4.out,0.001135590120588592
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@8.out,0.007722932461230154
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.0009509834486464183
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@8.out,0.007861797236162748
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@13.out,0.001353679434194027
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@2.out,0.0004906829363875259
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@8.out,0.008190918289829817
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@1.out,0.018650787608222575
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@7.out,0.002680693045075675
GHL/36_Lev_corr_Temp_fault_seed_159_vars_23.test.csv@13.out,0.006014961730303017
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.007858015493628476
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.008498141074697403
GHL/30_Lev_corr_Temp_fault_seed_130_vars_23.test.csv@13.out,0.003517589443055133
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@10.out,0.008248074100172607
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@8.out,0.008388898501910267
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@13.out,0.0031400056187393544
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.0004311517156015497
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@4.out,0.0009087552671276433
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@13.out,0.0008342096906883443
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@2.out,0.0004127916945810502
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@1.out,0.002162846522537838
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.0015045542965207179
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.00995606294358139
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@13.out,0.002316936145412417
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.008956292337635575
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@7.out,0.002575693045075675
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@2.out,0.00044579229994075494
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@10.out,0.008436922858911953
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@4.out,0.0012498412569799187
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.002079239117570714
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@13.out,0.0032316429351492097
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.03333785495057096
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@4.out,0.003520709400602264
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.0003703465225378375
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.007981516483283206
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@4.out,0.0009136782954440873
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@1.out,0.022324805557032548
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@3.out,0.002459440976650251
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.0005732783153147964
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@1.out,0.018823510703408392
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.002162846522537838
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.0021653465225378375
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@2.out,0.0004400572414238583
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@4.out,0.0010405948837964817
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.00827352557902048
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.002828193045075675
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.007861797236162748
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@13.out,0.0013811196122914605
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@8.out,0.008248074100172607
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@8.out,0.008807899588909623
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@4.out,0.0013595309131741115
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.0004266715080076438
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.0004598887753161432
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.007660534351251774
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@13.out,0.002565929822444014
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@10.out,0.0075757534188627155
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@13.out,0.0024234119373112775
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@4.out,0.0019391490649507388
GHL/28_Lev_corr_Temp_fault_seed_119_vars_23.test.csv@13.out,0.0024652930240008863
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@2.out,0.0004178232456296906
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.0019993599795668634
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@10.out,0.008956292337635575
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@8.out,0.008436922858911953
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@8.out,0.008415718169557586
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@1.out,0.011419455124782658
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.00045523944327762204
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@10.out,0.00879365943126679
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@13.out,0.0019606816279901787
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.000466511461841023
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@8.out,0.007858015493628476
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@4.out,0.001223779779152551
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.0003703465225378375
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@13.out,0.0017061451715580467
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.0005612620729737624
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@4.out,0.001368794178306504
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@8.out,0.00879365943126679
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.007722932461230154
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@7.out,0.0018878465225378378
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@4.out,0.0022875774296626807
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.0030231930450756745
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.007852470682544858
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.train.out,0.2806385033960608
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.train.out,0.3709242817211841
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.train.out,0.21226475522104982
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.test.out,0.5438019239941096
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.train.out,0.11066763125772545
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.train.out,0.2926622923351355
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.test.out,0.3169414245681834
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.out,0.02003422920123775
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.test.out,0.307535756915013
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.test.out,0.16565009735727956
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.train.out,0.021353955436481928
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out,0.04903335368846454
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.train.out,0.14536217742173468
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out,0.37614394612678514
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.train.out,0.16670781840864515
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.test.out,0.28630467752387595
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.train.out,0.5294761777432311
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.test.out,0.22475971399186417
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out,0.045282717426594093
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.train.out,0.2923094419823704
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.test.out,0.1178110016047686
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.train.out,0.07928634169771254
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.test.out,0.3080327910910625
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.train.out,0.530199211640583
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.train.out,0.24048527595812483
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.test.out,0.257650325646728
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.test.out,0.3717017505728922
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.train.out,0.0023674268203933654
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.test.out,0.4590782376769533
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.train.out,0.152643119661741
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.test.out,0.38267458583590314
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.train.out,0.5913038845494227
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.train.out,0.15084247086305894
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.train.out,0.062305260820909966
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.train.out,0.04847127854021662
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.train.out,0.5616876561216239
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.test.out,0.5319426480339934
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.test.out,0.37177532765864746
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.test.out,0.26626960587691745
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.test.out,0.4714860307239734
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.test.out,0.19978385130367765
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.train.out,0.44404403162379197
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.test.out,0.4240639812278127
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out,0.37082888735002667
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.train.out,0.20329274090183508
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.test.out,0.3354106903830592
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.test.out,0.16287026284319192
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.train.out,0.351791882049132
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.test.out,0.43051077484097605
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.train.out,0.1465718676867252
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.train.out,0.032457339409674296
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,0.024591199663752804
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.test.out,0.16012606173662064
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.train.out,0.013201991652627821
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.test.out,0.3224479799999186
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.train.out,0.500708484367613
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.test.out,0.030835514315137234
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.train.out,0.5803790197704206
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.0022033308918787344
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.013883670834238675
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.01598828721608439
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.0009156214635254459
KDD21/241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.out,0.0017126871411820227
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.020942602966175197
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.004281965871313176
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.004081010744072585
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.024573650439490443
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.002145280259378426
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.000520031383902384
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.008469486133371135
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.0005454170967951906
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.003012542916386066
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.12559504527628798
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.002172836470660029
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.0007256150267550172
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.010344999765880516
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.008804295293735906
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.20888739118287009
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.02392144365950966
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.016099337966008816
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.0032493973187215992
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.0014712763462185194
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.016416432541445897
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.005755204112480772
KDD21/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,0.37063641034252315
KDD21/198_UCR_Anomaly_tiltAPB2_50000_124159_124985.out,0.007049207816119566
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.04691317279420624
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.007178882718297658
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.1814108679198564
KDD21/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out,0.002612145246284902
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.010958098299333356
KDD21/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,0.007657877572284308
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.010457886823236203
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.002987998521223466
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.00065700789132346
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.0006855292495130273
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,1.074913124875984e-05
