,LSTM
KDD21/091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.out,0.6287301621856061
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.6725019579759164
KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,0.8372477463634501
KDD21/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,0.730438827304136
KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,0.5724259887005649
KDD21/185_UCR_Anomaly_resperation11_58000_110800_110801.out,0.9999948717422744
KDD21/113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,0.9937056954289905
KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,0.7972511360845003
KDD21/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,0.5071738016311944
KDD21/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out,0.4945729214352239
KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,0.463184143679099
KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,0.5855315728297041
KDD21/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.out,0.4965020046111156
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,0.6925250497276597
KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,0.4597473878145724
KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,0.7072998592434135
KDD21/189_UCR_Anomaly_resperation3_45000_158250_158251.out,0.4635240770549927
KDD21/096_UCR_Anomaly_NOISEECG4_5000_16900_17100.out,0.5937464344441089
KDD21/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,0.9999691668893502
KDD21/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,0.5434087285138768
KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,0.7564369493956157
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.5146386987332624
KDD21/191_UCR_Anomaly_resperation9_38000_143411_143511.out,0.9827764893611562
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.716948047300575
KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out,0.8366840731070496
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,0.8372002408107295
KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,0.6530268858925857
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,0.5034095424088353
KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,0.8056668447293448
KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,0.5346513095966325
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,0.9836836959178684
KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,0.5830964109781844
KDD21/208_UCR_Anomaly_CHARISten_5130_27929_27989.out,0.5545247371903257
KDD21/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,0.535015573592962
KDD21/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.out,0.7515803062678063
KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,0.6750629505080648
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,0.4441754507200002
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.5868545130895821
KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out,0.5895103284851835
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0.6901336165089134
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,0.3987159919691879
KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,0.5744656070495759
KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,0.623637574267568
KDD21/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.out,0.8976163419009102
KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out,0.6463690533091164
KDD21/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,0.72885397049456
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.3680929583083981
KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,0.4081256860431672
KDD21/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,0.5215946160786896
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.849539874167586
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,0.494603817345348
KDD21/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.out,0.5940240743523465
KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.6963967424708052
KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,0.5131836449414642
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.5964494757446768
KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,0.5086094883790999
KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0.6026255875552121
KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,0.6138112627512021
KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0.6641634444884259
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.641490016388508
KDD21/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out,0.4621412496286043
KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,0.580352871600074
KDD21/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.out,0.3363067017851917
KDD21/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.out,0.5432951895261526
KDD21/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0.62287197403382
KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.3926109022203256
KDD21/082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.out,0.0371757969351798
KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,0.6217802451189253
KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.6019649365510136
KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.6031202551795073
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.5192557180985844
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.7921483340405916
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.4765556139456045
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,0.6643441636582431
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.9999921874389645
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.8416658150696181
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.498148271225212
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.607874678082879
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.7974436702674252
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.5277273390873525
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,0.0842787085367907
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.7079628846804193
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.6176011946856693
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.4689964389154334
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.8235353015721651
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.512700093686755
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.4967741644641597
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.6861289125615301
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.7189469626521059
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.5878961155665575
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.5370527667155733
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.4993102945434701
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.4074270361126674
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.3962278533131016
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.5925211940104589
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.6331538001196888
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.5190212392696553
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.6338592744278221
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.8059203980099503
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.687353011658753
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.7109516157352769
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.4705141191738682
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.5221195654390911
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.6480385697764174
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.703248808030113
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.5823022013239991
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.6059666651798327
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.5563430010389702
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.6850606563978656
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,0.418626734778014
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.4412338241856314
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.6758555945940922
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.7151956762006833
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.5603698392003477
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.4907876767743611
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.5282986756309336
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.5514979901893989
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,1.0
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.537066464519279
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.5836108016619412
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.5021335971528055
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.6013852813852814
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.554472343743896
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.5043161752295282
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.6740008406305902
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,0.534526878130217
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.5366635119187712
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.6921673325138291
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.4854126872423846
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.8330639632882502
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.7289574902170641
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.5653521962079601
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.6845048412795686
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.6670215340010544
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.6364752550229019
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.5884420912039687
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.7382145052243393
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.7694764402084979
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.4932432277409453
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.7705951649252202
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.4669226726842764
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.8454026442307692
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.5227576153614154
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.9272064727458532
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.8069059932265893
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.8668706412503129
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.6094481784510165
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.8359541179572823
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.4075183596172831
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.8233064804549195
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.6057171046220807
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.7103204000370404
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.6295919595973111
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.6736299657375683
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.5256393981832432
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.5051153615221768
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.5430156592018859
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.8829268537409278
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.484022709789625
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.6201082178770684
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,0.3252611810750244
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.4749017414552894
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.5321598186880805
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.5602688875361043
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.4768335840392684
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.4380885648349443
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.6759953107548327
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,0.6882892742886008
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.6531627016023995
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.47798681783575
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.5763054129113394
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.5755274096434898
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.655202681581709
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.5272052682901314
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.4230659358624665
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.7387325617848371
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.4878268630075859
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.5649795257026407
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.5253465892327519
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.7818156228008444
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.5653315525876461
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.5383346974810782
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.9808852984377088
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.7451307008924917
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.4921377118308834
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.5873079543072732
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.9999838201665444
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.4058850218607844
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.3881280865922706
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.7218943936601085
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.5619010533707866
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.8626567798341299
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.6676964226011367
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.6867237610818321
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.4235227818609045
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.7716559312263465
MGAB/1.test.out,0.574893786510887
MGAB/4.test.out,0.6220849156805177
MGAB/10.test.out,0.5211930730768846
MGAB/6.test.out,0.5724160813234601
MGAB/5.test.out,0.5646347408290664
MGAB/8.test.out,0.6088210052204931
MGAB/9.test.out,0.5479009809717532
MGAB/2.test.out,0.6105156364292227
MGAB/3.test.out,0.5892965109870841
MGAB/7.test.out,0.5628562660948507
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.4939710873664362
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.4904981111305697
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.4951935894404845
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.4171728644624129
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.4991343767512609
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.4515190052997983
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.4994996372369968
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.0563433489279727
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.4522587242875822
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.2121402409735009
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.4911686414218237
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.4948779238518012
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.7692176828200445
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.3885447522215995
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.4997248018573373
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.5433289134622601
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.4963098430870226
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.4910310423504923
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.4908509126571131
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.4569437842435766
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.7887178768713474
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.4914237822421256
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.4993245102699457
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.4908358559955968
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.4430216383695646
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.4990718317188375
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.5214554479225042
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.6404968235211956
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.1560448522936514
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.3966630974301497
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.5071001120806982
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.4996172224863026
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.4908308523679667
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.4913587783203906
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.838573773116644
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.488093927627892
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.4460233669410322
