,CNN
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.0109487392729214
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.0035343879353348
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.0250457458636609
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.0057041180606463
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.0004593866296142
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.0031141808094571
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.0007697798452128
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.0013419960495476
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.0006028416705234
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.7550272665163347
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.000126454223571
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.1548094805233792
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.0194803614877506
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.0046259271181357
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.00344315085657
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.0086145010463336
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.0043981920717598
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.0064050893152894
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.0071472965400739
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.0199947659708742
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.0028914495906019
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.2844667727461381
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.0948966261500351
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.1380488861112395
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,8.309307776943625e-05
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.248062193873785
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.5164717507129652
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.1030703103029856
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.0063759650500432
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.0073428195840447
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.0326183498477077
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.2556003873680078
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,0.0125
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.058051043108294
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.0155155561814826
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.0775226942050715
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.175480809509452
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.0035520114025091
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.0239962251278683
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.0109422614944888
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,0.0193313585985904
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.0022797375495394
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.0217626219049177
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.0135534006538109
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.1765263398202291
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.0811455030507463
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.0061816367769854
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.0097157281391534
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.0026444996302493
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.035203822441853
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.0092313998073555
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.0677408961713104
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.0014828221154832
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.013875007280324
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.0179079210901907
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.0043761547821399
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.0119396128670448
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.0065636267931655
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.153454824820234
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.0023982138808006
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.1191804057902741
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.0455656131360098
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.14539343875152
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.1554291720813668
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.1428939351862354
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.6631797086360027
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.3879118984728767
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.0565401292723346
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.2894561735576407
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.0385177614651532
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.0102821090305654
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.0999347750732682
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.4534833313598276
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.0064754838676166
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.0137988296889549
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,2.270766156501204e-05
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.0016106872927571
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.0273508920869316
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.0892256975452958
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.2208506064320885
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.0312043595035551
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.0023758270252658
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,3.4883071942847574e-06
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.0231949013799065
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.0100542731592843
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.0074427956942721
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.1550544403507494
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.0154579681336845
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.0037846140338862
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.3759377331366212
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.0566999807360433
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.0191175733782189
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.009744049514042
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.0196502385148616
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.0391242681054571
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.0647085887373307
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.0161166844327599
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.7171832616576905
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.057973123956135
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.0242572195877871
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.0046148974667429
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.0078125
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.0017989931362423
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.0074201650308691
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.055083112219406
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.0164157590193386
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.0092935145972698
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.0085712489727123
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.0161339692597978
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.013308632022951
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.2509513189779719
MGAB/1.test.out,0.0026693918560188
MGAB/4.test.out,0.0180662291402055
MGAB/10.test.out,0.004454397809815
MGAB/6.test.out,0.0097068521501231
MGAB/5.test.out,0.004091360626087
MGAB/8.test.out,0.041825443978031
MGAB/9.test.out,0.0022941952564644
MGAB/2.test.out,0.0284851302753737
MGAB/3.test.out,0.0261150468587415
MGAB/7.test.out,0.0043309312287306
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.0028125
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.0003625
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.0030075
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.00036
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.00036
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.006585
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.0003625
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.0003625
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.0092214538419606
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.0003633134183755
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.00036
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.002155
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.0003814143369703
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.0004172123263063
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.00036
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.0003625
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.00036
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.00036
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.00036
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.0003625
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.0004150035951754
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.0003625
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.0003625
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.0003625
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.0021575
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.00036
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.0018302447952413
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.003106385332759
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.0004466750625034
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.00036
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.000440933308837
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.0003625
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.0003625
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.00036
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.0003644111975462
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.00153459226736
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.0014673440061527
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@13.out,0.0030913207547169
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@13.out,0.0015138453775151
