,CNN
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.8041880880783782
KDD21/249_UCR_Anomaly_weallwalk_2753_8285_8315.out,0.7617157470059405
KDD21/127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.out,0.9057364738983308
KDD21/109_UCR_Anomaly_1sddb40_35000_52000_52620.out,0.6794320410659412
KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out,0.7289189731247492
KDD21/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out,0.5685093047752808
KDD21/102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440.out,0.375897994368726
KDD21/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.out,0.4721586992890004
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.7243918357659903
KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out,0.8418239740459548
KDD21/129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.out,0.9610172327254476
KDD21/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,0.8480278611930923
KDD21/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,0.9177480009500436
KDD21/181_UCR_Anomaly_park3m_60000_72150_72495.out,0.4894436356453134
KDD21/089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.out,0.5746844154237472
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.657634661707489
KDD21/091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.out,0.668309828051692
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.8721370397686664
KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,0.8341105818479819
KDD21/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,0.8712762688328493
KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,0.674109691438505
KDD21/185_UCR_Anomaly_resperation11_58000_110800_110801.out,0.9999794869690972
KDD21/113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,1.0
KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,0.9413163739457956
KDD21/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,0.5429553742317375
KDD21/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out,0.5420936521370624
KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,0.5160060291357219
KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,0.889613602196925
KDD21/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.out,0.3982576970945891
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,0.9270936738980908
KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,0.5940790463642269
KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,0.5187436878225671
KDD21/189_UCR_Anomaly_resperation3_45000_158250_158251.out,0.0464313143746909
KDD21/096_UCR_Anomaly_NOISEECG4_5000_16900_17100.out,0.7866573542736333
KDD21/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,0.9999280560751506
KDD21/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,0.5485828801767587
KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,0.7218961278426552
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.5341777196715717
KDD21/191_UCR_Anomaly_resperation9_38000_143411_143511.out,0.9330189739300868
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.726487553247607
KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out,0.8227035366722051
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,0.8539946152045218
KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,0.9724031590519612
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,0.7198727791059183
KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,0.8330606748575499
KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,0.4598496973556678
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,0.9998777804937669
KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,0.7496903589021816
KDD21/208_UCR_Anomaly_CHARISten_5130_27929_27989.out,0.5682833443603127
KDD21/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,0.743804339978754
KDD21/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.out,0.71268474002849
KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,0.6874855482383871
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,0.5008347896918195
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.7234873588798549
KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out,0.5717214281527627
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0.8896765778119669
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,0.066991723346718
KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,0.8751827566895143
KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,0.7333512599877073
KDD21/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.out,0.9437096828102544
KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out,0.5195806646910748
KDD21/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,0.8502398249126046
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.697835627368841
KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,0.7649920609763972
KDD21/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,0.5257218372801716
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.7319013768027128
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,0.6792621953537887
KDD21/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.out,0.6678802554239066
KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.7809286006965787
KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,0.7387959020388645
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.8135181073430799
KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,0.5967723529009705
KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0.5844331187056383
KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,0.8223976596158658
KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0.6396985734721002
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.8448819358506974
KDD21/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out,0.5811582887254478
KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,0.5854903961507173
KDD21/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.out,0.4183026046239391
KDD21/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.out,0.5112074350542631
KDD21/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0.5894043811937185
KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.5479323837972319
KDD21/082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.out,0.1813693354093256
KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,0.6172787538534801
KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.8942066188518999
KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.7852302921584953
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.6393092672049732
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.6661124443338844
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.5012914161475963
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,0.6867087845968712
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.9978827959593434
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.952167192831986
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.4496506385982267
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.7554991805746011
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.7328557106694403
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.5471927762674326
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,0.0559174524330695
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.7063196558073123
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.586460821965369
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.4694658270325211
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.6920570521587472
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.5463869133578678
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.4073686352699939
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.6414791643181904
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.7042170374432708
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.610057817189169
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.5204928212114861
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.5151867451262091
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.4268445983802781
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.4554915348553269
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.9333647318673466
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.6570915619389587
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.7439020132170596
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.6938624666618318
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.5999473222124672
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.6633381818587128
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.885343317352679
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.5016971099007737
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.5096129989353085
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.7931728976455693
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.6474213299874529
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.628818465883484
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.9066243414564036
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.7315389819266146
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.8796236450887613
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,0.4600783476812398
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.9115238732708612
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.9447548937594112
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.7651427404529588
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.6318236418948283
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.5709859115349731
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.5804539849319235
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.8822229697506472
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,0.999615026137699
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.6766993871336615
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.6475558562392125
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.6921693155683468
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.8130949025135071
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.6559247749932873
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.5779598973695171
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.7756525248431877
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,0.5481265442404006
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.6749888832693203
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.7308274431468963
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.7135628832813913
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.9642616921923012
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.8820908726044349
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.5474788317305059
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.7305148711034849
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.5797288789316465
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.6772175130933047
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.5891690176356746
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.8261831591886909
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.7153164587274599
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.4922087473694204
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.6883937717680804
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.4752997727940153
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.6889745815527065
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.6074203277370062
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.8740818263106991
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.8124948093225085
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.9329162941239584
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.7597436435644143
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.9496000703173068
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.683843445038591
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.889141214548836
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.9086059050898108
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.7282384943050283
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.8664634268704638
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.6981718214649505
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.7058168339093677
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.5209617385363128
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.5664751900734389
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.9266858423358642
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.6395840998026691
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.6115375051901628
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,0.8934838872581511
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.8113034216357626
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.4815395715607808
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.6222057585452097
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.8911087799857493
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.7752550252516807
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.7021064206223023
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,0.289787316888365
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.7313294501380609
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.5002302143073111
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.659531413749738
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.6299374955620575
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.6980280736225541
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.5398444312877932
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.8484417350003013
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.8542064632425936
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.5862226684515841
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.5268331416353667
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.5924986412832498
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.7715019603900674
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.5757589315525877
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.6872982517450362
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.9796167712645212
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.8327704085810201
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.552220842101932
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.6673634982184028
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.9993312335505028
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.4519317371915028
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.341579315968409
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.7533096088979172
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.5709483497191011
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.8332950320709237
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.7541073219658977
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.8091805572578339
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.5012735548689891
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.8003967517982907
MGAB/1.test.out,0.5533392368661008
MGAB/4.test.out,0.5940023447128728
MGAB/10.test.out,0.4820638733855049
MGAB/6.test.out,0.5234447489453802
MGAB/5.test.out,0.4849181104019078
MGAB/8.test.out,0.5291943807052175
MGAB/9.test.out,0.5245471397508994
MGAB/2.test.out,0.6074243729897093
MGAB/3.test.out,0.5592847623723686
MGAB/7.test.out,0.5441976372508742
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.491808925204274
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.4895224037427134
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.4920622544605804
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.1286326154831478
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.4854295092466576
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.4583388222895534
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.4923744714918315
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.3953116009106602
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.3769823301059787
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.0952210591625971
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.4882640501160836
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.4920934226516285
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.4706887493432738
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.2783929429189016
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.4888219518052998
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.4560256185734657
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.4943584380754143
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.4877261628372428
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.4902905091665999
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.4290235420679993
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.4081301036746457
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.4862175076930775
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.4893747967276275
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.4834980360761552
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.4790621531910192
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.4875885637659115
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.8753127251621168
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.2968487363642713
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.2898311784484829
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.1021310343447282
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.5838453686654391
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.4907082634910309
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.4887493432738735
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.4897326074773837
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.2100387278840765
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.8591836122007845
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.8578894698656525
