,CNN
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.0004895320732884006
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@2.out,0.00039771316545263326
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@13.out,0.00038183993350673765
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@13.out,0.00037982692731327103
GHL/45_Lev_corr_Temp_fault_seed_193_vars_23.test.csv@3.out,0.009972121119898196
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@13.out,0.003812890516067165
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@4.out,0.0016004677207794638
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.00048664876123870343
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@13.out,0.0004107012641516243
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@13.out,0.0022970972784753098
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.0031547540409415237
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.0004894851224035592
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@10.out,0.0005072796150936863
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@4.out,0.0004844436895873038
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@3.out,0.0073815314621266895
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@4.out,0.0017660730936018834
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@12.out,0.002828193045075675
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@13.out,0.0012231313223684418
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.0004526192409621913
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@4.out,0.0013577511102536805
GHL/39_Lev_corr_Temp_fault_seed_170_vars_23.test.csv@3.out,0.002472513669525704
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@10.out,0.0005181470494225924
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.0003678465225378375
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.009252363114969606
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@8.out,0.000495552377323721
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@10.out,0.0004929496357049876
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.0004735109675372923
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@4.out,0.0017576264942864414
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@2.out,0.0003703465225378375
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.00046976847798327966
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@4.out,0.00124585928531353
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@8.out,0.0004943542142321413
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.0015837589039341398
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@8.out,0.0005211620788872464
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@13.out,0.004575114179029101
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@2.out,0.0010598286473724745
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@8.out,0.0005207141711965664
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@1.out,0.0027107980239867995
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@7.out,0.002680693045075675
GHL/36_Lev_corr_Temp_fault_seed_159_vars_23.test.csv@13.out,0.009354493845072165
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.000529318783334819
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.00048200911533869474
GHL/30_Lev_corr_Temp_fault_seed_130_vars_23.test.csv@13.out,0.0029039588934715796
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@10.out,0.0004819496149050365
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@8.out,0.00047655914094281557
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@13.out,0.0031028273640975224
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.0003703465225378375
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@4.out,0.0010868118981497681
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@13.out,0.0009934495407866405
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@2.out,0.00038752490127715386
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@1.out,0.002162846522537838
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.001918748701424259
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.006833790359975698
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@13.out,0.0008719950775517456
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.0005132908974733743
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@7.out,0.002575693045075675
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@2.out,0.0003678465225378375
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@10.out,0.0004930014695902977
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@4.out,0.0018475387344420947
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.00037414230276720806
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@13.out,0.0029303179313067253
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.002751232968556241
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@4.out,0.003452396727444318
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.0003703465225378375
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.0005176355109192492
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@4.out,0.0006528037637023909
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@1.out,0.002902833132038611
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@3.out,0.0029769817164088967
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.0004281351746049433
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@1.out,0.0028040164928935987
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.002162846522537838
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.0021653465225378375
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@2.out,0.0009912462375883198
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@4.out,0.0014931181807532402
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.0005687837032199483
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.002828193045075675
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.0005031320003286631
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@13.out,0.00039523098077091316
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@8.out,0.0006147846897409606
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@8.out,0.0005147359644011073
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@4.out,0.0029832523690789896
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.00037137106911380236
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.00045054384535224147
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.0005221673676085154
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@13.out,0.0011578236834336576
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@10.out,0.0005139279248454514
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@13.out,0.002513883752958331
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@4.out,0.00040187719736266736
GHL/28_Lev_corr_Temp_fault_seed_119_vars_23.test.csv@13.out,0.0022958445713687848
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@2.out,0.0003678465225378375
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.0015811874778127392
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@10.out,0.00048175728053276843
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@8.out,0.0005068800776036994
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@8.out,0.0004914803150118351
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@1.out,0.0026677917117439633
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.0003678465225378375
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@10.out,0.0005540454798288739
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@13.out,0.001861893600728595
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.0003896702712911665
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@8.out,0.0004973505896859589
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@4.out,0.002503437411453286
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.0003703465225378375
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@13.out,0.0003777818803638882
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.00037346742371911437
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@4.out,0.0011826506619174919
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@8.out,0.000497518674734685
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.0005298677482575627
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@7.out,0.0018878465225378378
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@4.out,0.0013334358944454292
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.0030231930450756745
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.0005058103642616681
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.train.out,0.22524452211147847
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.train.out,0.055513657645798235
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.train.out,0.16292662107890046
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.test.out,0.170741629082226
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.train.out,0.20638444529620942
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.train.out,0.03228822827218373
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.test.out,0.16066666812772776
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.out,0.015161251058639191
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.test.out,0.40222414399545053
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.test.out,0.0658573542564305
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.train.out,0.030532706329307265
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out,0.11472792457913522
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.train.out,0.08743097394616173
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out,0.17466458876941304
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.train.out,0.13878561011840876
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.test.out,0.08644925933934998
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.train.out,0.23049600993282607
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.test.out,0.1052619463123455
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out,0.06138705520920498
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.train.out,0.04410234005622866
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.test.out,0.09969748962626301
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.train.out,0.06814824592448354
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.test.out,0.08665300472326219
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.train.out,0.2361607396082177
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.train.out,0.007695469632930441
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.test.out,0.02516175603511659
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.test.out,0.22827924053838294
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.train.out,0.03917463155030055
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.test.out,0.2231115118417516
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.train.out,0.06263664548707294
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.test.out,0.10691984043098178
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.train.out,0.29819916144154823
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.train.out,0.10738956509580314
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.train.out,0.10701803974842129
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.train.out,0.19655352571065385
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.train.out,0.07336759277311523
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.test.out,0.17004966279879552
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.test.out,0.155164035933437
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.test.out,0.003317082836848162
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.test.out,0.28174024031518724
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.test.out,0.12137885587598397
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.train.out,0.2229530583309451
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.test.out,0.365448429930697
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out,0.11957247162255208
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.train.out,0.6016471516433761
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.test.out,0.07340143056233756
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.test.out,0.055106252324158
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.train.out,0.06316822219361251
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.test.out,0.22402961356348064
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.train.out,0.12870919942958536
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.train.out,0.038787359429421756
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,0.026524385529465486
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.test.out,0.07013923320578176
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.train.out,0.1535338304534735
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.test.out,0.10873065818448552
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.train.out,0.21960972607805138
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.test.out,0.018629852855005093
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.train.out,0.2784719745698791
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.055624204140823225
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.006524682596489193
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.2229933740676666
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.39027768834882987
KDD21/241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.out,0.0029719800516270194
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.04949763963777161
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.03853682907033013
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.059776809876004464
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.007822313448540128
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.018878092815441463
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.005183621603666275
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.047091630475279714
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.003392842781003762
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.006343419662648061
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.3748062154562586
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.0049527323593785266
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.0990853611718847
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.03014860238451741
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.08798655282566506
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.3843137134533144
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.0003621710102039028
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.029326427407739438
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.0026187497365520013
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.004629542318737454
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.39184300032321323
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.10841922325501319
KDD21/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,0.44061941769701857
KDD21/198_UCR_Anomaly_tiltAPB2_50000_124159_124985.out,0.046114976580123736
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.00979408646479431
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.007803730042720866
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.11289170996319937
KDD21/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out,0.0023164510580607075
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.030835622591687137
KDD21/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,0.011774973850669536
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.013835305278811572
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.0006125190356221706
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.00033986191897766085
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.01948322511245693
