,MP
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@12.out,0.5221578321359354
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@13.out,0.674401809901804
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.67816626721191
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@4.out,0.2744111012322363
GHL/39_Lev_corr_Temp_fault_seed_170_vars_23.test.csv@3.out,0.47217505507713964
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@10.out,0.30475412244140904
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.5269185158304386
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.4384951176016178
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@8.out,0.30475412244140904
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@10.out,0.30413367084784954
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.30682088839251515
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@4.out,0.2506561925290518
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@2.out,0.2523474319480464
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.6765089827812247
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@4.out,0.27470244122754417
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@8.out,0.3053745740349686
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.284627164903555
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@8.out,0.30475412244140904
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@13.out,0.6802095174581314
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@2.out,0.2468258855017137
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@8.out,0.30413367084784954
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@1.out,0.4031765022729202
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@7.out,0.5274923120685611
GHL/36_Lev_corr_Temp_fault_seed_159_vars_23.test.csv@13.out,0.47076988181745477
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.3053745740349686
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.30475412244140904
GHL/30_Lev_corr_Temp_fault_seed_130_vars_23.test.csv@13.out,0.4847514634755742
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@10.out,0.30413367084784954
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@8.out,0.30413367084784954
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@13.out,0.48641788332661023
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.25860952109855406
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@4.out,0.31315199236112634
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@13.out,0.662582744940021
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@2.out,0.25073749842630694
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@1.out,0.20772442218228668
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.277869746539828
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.4331646019303042
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@13.out,0.6750684969166524
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.30630050703282447
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@7.out,0.5071746936280332
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@2.out,0.2524862712646058
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@10.out,0.30413367084784954
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@4.out,0.2742295970695492
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.300078411039941
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@13.out,0.4906004022652718
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.42955333244223814
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@4.out,0.7225611269576838
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.5919087783134712
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.30651066104346875
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@4.out,0.2531417483513501
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@1.out,0.5292174973372229
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@3.out,0.4752922064573053
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.6733951845528316
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@1.out,0.4555916007805093
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.5274047527989688
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.7087293046844416
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@2.out,0.2583830632243632
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@4.out,0.2707259005455811
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.3055799789963298
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.6683449286982484
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.30475412244140904
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@13.out,0.6541546322881682
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@8.out,0.30413367084784954
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@8.out,0.30413367084784954
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@4.out,0.2704043128495793
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.252781486135735
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.25987414850565954
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.30682088839251515
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@13.out,0.6766219334065608
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@10.out,0.30682088839251515
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@13.out,0.4706787651759275
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@4.out,0.26787997551933096
GHL/28_Lev_corr_Temp_fault_seed_119_vars_23.test.csv@13.out,0.4710575728345931
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@2.out,0.2543651387918769
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.6716868209735405
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@10.out,0.30630050703282447
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@8.out,0.30413367084784954
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@8.out,0.30475412244140904
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@1.out,0.562090461821901
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.25795775366426194
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@10.out,0.3052697516472835
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@13.out,0.6732224092658895
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.24591521812225514
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@8.out,0.3053745740349686
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@4.out,0.31323798919366347
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.5930721308723951
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@13.out,0.673376997935758
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.6685539407164054
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@4.out,0.2671594510881006
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@8.out,0.3052697516472835
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.3053745740349686
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@7.out,0.5080944218207193
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@4.out,0.2674885280482751
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.2466902129913695
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.30475412244140904
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.train.out,0.10459529638905635
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.train.out,0.41055498302530785
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.train.out,0.7017171677625851
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.test.out,0.6284251893795975
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.train.out,0.7955415913972658
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.train.out,0.18976150520026727
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.test.out,0.5960664980341863
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.out,0.658198961265367
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.test.out,0.783686590461469
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.test.out,0.6161436270860001
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.train.out,0.6981667510060933
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out,0.5602504453345545
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.train.out,0.7418077837691551
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out,0.3140936339078149
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.train.out,0.652284592276488
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.test.out,0.345164632322589
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.train.out,0.4786798602932821
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.test.out,0.32764366324608046
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out,0.6033426326898201
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.train.out,0.41308566763285626
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.test.out,0.7174818565388477
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.train.out,0.7126342895308636
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.test.out,0.488012794255734
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.train.out,0.5210017591547256
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.train.out,0.49161249212778996
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.test.out,0.47921976117855675
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.test.out,0.6660410775372074
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.train.out,0.5208109781499236
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.test.out,0.5805993895629536
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.train.out,0.48671879047279104
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.test.out,0.7831680059323358
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.train.out,0.6073217638858673
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.train.out,0.35633171963209764
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.train.out,0.5044131422129703
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.train.out,0.7991663044226086
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.train.out,0.6090822543088392
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.test.out,0.5918704948622495
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.test.out,0.760529316298322
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.test.out,0.4999853427887542
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.test.out,0.5573746247315293
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.test.out,0.5317256543235395
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.train.out,0.6062786504004669
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.test.out,0.6178662709703528
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out,0.34394379915259815
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.train.out,0.7505392634061793
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.test.out,0.7608815606047886
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.test.out,0.11468027243832699
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.train.out,0.3705301745899291
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.test.out,0.6863561709736211
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.train.out,0.6917807259152698
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.train.out,0.72204778535802
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,0.7609812695184002
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.test.out,0.15000235011364435
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.train.out,0.9572799673562037
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.test.out,0.5038971113013883
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.train.out,0.4714207465452844
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.test.out,0.8851582591942564
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.train.out,0.573912842770153
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.9998302602772532
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.8145712217615244
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.9925320585932899
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.9979770634328605
KDD21/241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.out,0.5158984823919006
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.9969314903964837
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.7923092870932019
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.5526208598109631
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.9800077241133865
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.6689189531954378
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.997989021075238
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.9963690561327897
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.9091629372700432
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.9995425598951205
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.9974902723162703
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.9526211206388158
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.998290363976728
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.8754178642307268
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.999573403197659
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.9943556128441533
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.9980982528829677
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.9998718207062077
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.5554779051588927
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.8600377220163299
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.9952155496794355
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.7169898817480419
KDD21/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,0.9080065729316082
KDD21/198_UCR_Anomaly_tiltAPB2_50000_124159_124985.out,0.9455542605682815
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.9652807421120454
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.3934529780388813
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.9987031292353887
KDD21/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out,0.3753304357662996
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.7131075829526152
KDD21/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,0.9697821826469429
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.6847171439744761
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.43026466728594065
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.449655116343082
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.8720731634006774
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,0.9232438802496211
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.973580329918251
