,MP
KDD21/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.out,0.735639205803496
KDD21/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.out,0.9962985283327356
KDD21/065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030.out,0.9954597124707456
KDD21/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.out,0.9914806385755882
KDD21/145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.out,0.9484964941569282
KDD21/051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340.out,0.9939922650962468
KDD21/227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100.out,0.9967595141973954
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.9943439389530184
KDD21/249_UCR_Anomaly_weallwalk_2753_8285_8315.out,0.9520648686425872
KDD21/127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.out,0.9955286871221628
KDD21/109_UCR_Anomaly_1sddb40_35000_52000_52620.out,0.6136633523387036
KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out,0.8248295226634577
KDD21/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out,0.886256952247191
KDD21/102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440.out,0.1693518934138578
KDD21/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.out,0.999532141363446
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.4485497296106053
KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out,0.9997143717181176
KDD21/129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.out,0.996695666722436
KDD21/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,0.9905678073292664
KDD21/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,0.9915770722824796
KDD21/181_UCR_Anomaly_park3m_60000_72150_72495.out,0.8937039756383882
KDD21/089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.out,0.9993025107888556
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.9962824772235042
KDD21/091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.out,0.9996920897415018
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.9974039878512766
KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,0.9701841323499284
KDD21/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,0.8864862394017089
KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,0.9057917427205564
KDD21/185_UCR_Anomaly_resperation11_58000_110800_110801.out,0.9719817639155276
KDD21/113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,0.9894891224639454
KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,0.9896805657905512
KDD21/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,0.6385092703237779
KDD21/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out,0.5852532551664346
KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,0.2557498673794173
KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,0.9943158868363756
KDD21/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.out,0.2610962621398841
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,0.9978305727511012
KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,0.9075720346603152
KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,0.986056217809552
KDD21/189_UCR_Anomaly_resperation3_45000_158250_158251.out,0.9819934980904588
KDD21/096_UCR_Anomaly_NOISEECG4_5000_16900_17100.out,0.9994090405718312
KDD21/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,0.998602232317211
KDD21/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,0.6270928843988819
KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,0.9657575291948371
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.6672855981370326
KDD21/191_UCR_Anomaly_resperation9_38000_143411_143511.out,0.9504964622702016
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.9999854206925436
KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out,0.9184903868976976
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,0.998373022509114
KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,0.9927005529149286
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,0.995983647036376
KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,0.9828503383190884
KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,0.3761419341863797
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,0.9906502077731606
KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,0.9990811299889414
KDD21/208_UCR_Anomaly_CHARISten_5130_27929_27989.out,0.7447417644800575
KDD21/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,0.9948522055714272
KDD21/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.out,0.7923455306267807
KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,0.9953003326408624
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,0.5512933882159317
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.951968450004898
KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out,0.7748630962847598
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0.9995516572460618
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,0.91945115955093
KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,0.9939857561294736
KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,0.9093231407498464
KDD21/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.out,0.999794445001504
KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out,0.9769461173246662
KDD21/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,0.8430503718951463
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.9971075204468384
KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,0.4152826204354283
KDD21/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,0.5601284757735329
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.9804944437635332
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,0.9969088627808828
KDD21/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.out,0.9834852217727664
KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.9620172608072116
KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,0.976509375833433
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.9941965839951752
KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,0.3827076864491183
KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0.5281154066089142
KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,0.9293784362231424
KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0.9874066533756845
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.9997822669654504
KDD21/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out,0.5947162893222673
KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,0.9855482083552348
KDD21/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.out,0.9496693005560431
KDD21/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.out,0.7910007271133599
KDD21/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0.8665987045879572
KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.7413490363738349
KDD21/082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.out,0.9746527493239368
KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,0.999999248101456
KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.9188469649285268
KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.9658644603761573
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.8747720362174398
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.996959398488906
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.6779371911982154
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,0.8818993180906538
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.99910546176142
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.9989515775835326
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.6554119332086534
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.995006521957256
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.9998785683851726
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.6041657509970476
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,0.9762875694561374
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.7497854901739751
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.9723590204032848
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.5549668376731025
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.9736259551562756
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.499583313923094
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.8452554392906639
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.7984416450606846
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.8721879793668581
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.4961172620763323
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.9025158509746384
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.0763426591047036
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.589600417664137
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.4257715480478389
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.95308531198233
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.9968082984240972
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.9971415553890176
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.5819998235817068
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.9995112671934444
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.9097839898348158
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.9969578524134344
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.5240260369535639
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.9183142113419328
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.998944156197845
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.9989377666248432
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.9733579204598944
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.9926649518513564
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.5475683988706336
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.9993723782677272
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,0.1707501841873366
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.9937170905845604
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.9910573866488204
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.9995111118553748
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.8090205128205128
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.9379187208473294
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.8412301513564648
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.997302084752691
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,0.9992047250476151
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.5877063123948041
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.9855995371809154
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.5473690431833075
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.9994466257256956
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.9496856692939084
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.6569671915165926
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.9986200868846976
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,0.9355679465776294
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.6588255908475589
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.9691802397049786
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.9896601990549916
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.9996903050978684
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.9995832636543028
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.9996034599171516
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.9795266985333172
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.9887893516078016
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.9992073760470084
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.7701975495407092
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.9557659803318992
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.9958915044261916
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.6831842869349198
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.9704440688383528
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.803629602724411
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.967063969017094
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.7063979089172615
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.9991227029690324
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.9990363001092066
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.9992313400808268
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.999856421738186
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.9962204447569658
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.9952380602848724
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.9993415829190658
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.9711623412479292
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.8662410871376979
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.9999837787216964
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.8299599499953699
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.5543465971142604
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.4980656273130535
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.6792099161993083
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.9982348907990232
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.989739623398776
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.8505216889147668
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,0.9575140190848932
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.997559355288892
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.7936190291466237
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.7081206367298303
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.992503760589027
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.9999653834576409
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.8735532353302908
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,0.9738750210473144
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.9882057479476932
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.6811414666250576
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.8108680046111926
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.9963445008657402
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.9729092705472572
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.8879792644280929
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.9953910290055844
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.9803927843669994
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.9887773315484158
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.8909845321217384
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.6748913932410958
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.9989423946918669
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.9354794657762938
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.9929200732041532
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.9836426759246896
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.9885048206828788
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.7115699022136427
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.8611837141060573
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.9974381930361996
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.4706435611373314
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.3850982119958703
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.9999972915020878
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.8476499648876404
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.9621021775544388
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.9977833500501504
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.9763502471708134
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.9935534042767116
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.9998870899020026
MGAB/1.test.out,0.8904016072305333
MGAB/4.test.out,0.994804882814457
MGAB/10.test.out,0.913809557209992
MGAB/6.test.out,0.9412618863916472
MGAB/5.test.out,0.932822122466157
MGAB/8.test.out,0.8350287578031843
MGAB/9.test.out,0.8301744756961492
MGAB/2.test.out,0.9655857022615456
MGAB/3.test.out,0.9113872383490816
MGAB/7.test.out,0.9171003967975632
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.6683343808925204
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.303519448151634
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.246686318203997
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.6663782993199548
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.3014142404753644
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.5472121253768625
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.4262509284748684
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.2586074904305622
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.444296042793894
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.2527795012408934
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.3014142404753644
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.527400596571222
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.2459132871331715
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.6714519176028964
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.302034687197004
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.5919041304946087
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.5269143783524137
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.3014142404753644
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.302034687197004
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.593067473918591
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.6762139052617885
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.3022785484993862
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.3032092232385721
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.303519448151634
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.7085154422794382
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.3014142404753644
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.2778675646465455
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.4956277706543753
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.6742972301167952
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.2579557281242495
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.2598721079177007
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.3022785484993862
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.3029990708781108
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.3007937937537249
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.3000760547594268
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.2846249299495637
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.6696324490427974
