,NORMA
ECG/MBA_ECG14046_data_5.out,0.8099397837104224
ECG/MBA_ECG14046_data_7.out,0.7659907486151188
ECG/MBA_ECG801_data.out,0.33641386816323726
ECG/MBA_ECG14046_data_6.out,0.5531389473792747
ECG/MBA_ECG14046_data_2.out,0.8210588326152838
ECG/MBA_ECG14046_data_3.out,0.5833235192663317
ECG/MBA_ECG14046_data_1.out,0.4679445782524517
ECG/MBA_ECG14046_data_0.out,0.8347384295911222
ECG/MBA_ECG14046_data_12.out,0.5424470271790394
ECG/MBA_ECG14046_data_13.out,0.7697890490901099
ECG/MBA_ECG14046_data_11.out,0.7967989450012566
ECG/MBA_ECG14046_data_39.out,0.5554367273903543
ECG/MBA_ECG14046_data_38.out,0.6839577663716363
ECG/MBA_ECG14046_data_10.out,0.8335751759992536
ECG/MBA_ECG14046_data_28.out,0.7700589141438894
ECG/MBA_ECG14046_data_14.out,0.8020225052407217
ECG/MBA_ECG14046_data_15.out,0.6181287595351451
ECG/MBA_ECG14046_data_29.out,0.7925735940718855
ECG/MBA_ECG14046_data_17.out,0.6977520923385605
ECG/MBA_ECG806_data.out,0.6488576074228833
ECG/MBA_ECG14046_data_16.out,0.8200215903833652
Genesis/genesis-anomalies.test.csv@1.out,0.0021129872434997436
Genesis/genesis-anomalies.test.csv@3.out,0.23151706588072596
Genesis/genesis-anomalies.test.csv@6.out,0.015068902668191626
Genesis/genesis-anomalies.test.csv@5.out,0.0019236545707840517
Genesis/genesis-anomalies.test.csv@17.out,0.012202874994539604
Genesis/genesis-anomalies.test.csv@13.out,0.0066951607503352465
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@2.out,0.0006793040184999909
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@10.out,0.001060082686986651
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@4.out,0.002945257707148975
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@10.out,0.001179755445339612
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@10.out,0.002318453696109724
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@1.out,0.002112949039174328
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@1.out,0.001131262412011604
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@8.out,0.0018992737296633039
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@2.out,0.0011093581511161168
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@8.out,0.002375884290510021
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@13.out,0.0033027876629084505
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@13.out,0.0029977102603762295
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@13.out,0.0025209755884008176
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@8.out,0.008016073946959627
GHL/40_Lev_corr_Temp_fault_seed_180_vars_23.test.csv@3.out,0.6493358924958098
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.0031843497459295923
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@2.out,0.0017703628531651916
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@13.out,0.007629768545051174
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@13.out,0.007751263846877682
GHL/45_Lev_corr_Temp_fault_seed_193_vars_23.test.csv@3.out,0.27947191170237634
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@13.out,0.06348548854333604
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@4.out,0.0007526116969964944
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.0009738917518577267
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@13.out,0.0011743347449996984
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@13.out,0.018116270436505908
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.18532473361885665
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.0008112439512120837
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@10.out,0.009163586560792497
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@4.out,0.011254291648702388
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@3.out,0.08044920333062705
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@4.out,0.0026998080704994593
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@12.out,0.09073541519995956
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@13.out,0.00392051623708321
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.009043553104802399
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@4.out,0.0011044153929286539
GHL/39_Lev_corr_Temp_fault_seed_170_vars_23.test.csv@3.out,0.015981603307469523
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@10.out,0.0025715352705720372
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.0028382718446649455
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.20501090495689728
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@8.out,0.0018747856595443967
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@10.out,0.0024989895336130284
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.0028736878567436476
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@4.out,0.0016771172685800942
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@2.out,0.001490238104492033
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.0033345125353714563
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@4.out,0.0009652610901448169
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@8.out,0.0007992470247944923
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.001544986236041885
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@8.out,0.0015560750490702172
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@13.out,0.0018017119610992949
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@2.out,0.0009297830173049911
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@8.out,0.0011797934461645347
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@1.out,0.0014061307703119362
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@7.out,0.004854263268427841
GHL/36_Lev_corr_Temp_fault_seed_159_vars_23.test.csv@13.out,0.088552407997845
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.0013237826274058876
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.0031032358511049072
GHL/30_Lev_corr_Temp_fault_seed_130_vars_23.test.csv@13.out,0.07759185809880854
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@10.out,0.0010205627159899499
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@8.out,0.0024208979784180705
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@13.out,0.012004035970251044
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.0022670527036765804
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@4.out,0.0013266100723182133
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@13.out,0.0011298525999724137
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@2.out,0.001592164904665163
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@1.out,0.003121836558927239
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.0009592164620725479
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.011214985184435679
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@13.out,0.00825192786403381
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.0021440155297874634
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@7.out,0.0034303025841947886
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@2.out,0.0015961404258345807
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@10.out,0.007097145614700217
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@4.out,0.0014190054978136324
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.0009582617574746337
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@13.out,0.02719464904190229
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.0008824725970077978
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@4.out,0.05047771149954456
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.0007312309170095714
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.0019458257908641868
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@4.out,0.0006294512202870728
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@1.out,0.0022162735744401707
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@3.out,0.05381781255824691
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.002866214684827956
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@1.out,0.0010080675642985667
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.0034335387124824566
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.0028393911750951035
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@2.out,0.003036921742887092
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@4.out,0.008898466551594592
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.0009251514295947933
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.019472389535650305
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.0015780172597203068
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@13.out,0.004024630760028663
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@8.out,0.0010216256250009375
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@8.out,0.0010945156088143465
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@4.out,0.0016785849140765218
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.0019496026379062137
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.0013801430680240802
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.0010434010613883872
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@13.out,0.0032690204180212176
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@10.out,0.00300510730204209
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@13.out,0.15572011058332935
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@4.out,0.0008415365465935093
GHL/28_Lev_corr_Temp_fault_seed_119_vars_23.test.csv@13.out,0.9806453932306457
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@2.out,0.0013183265048204392
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.00434449554270441
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@10.out,0.0019489870673499504
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@8.out,0.0070524460880114345
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@8.out,0.002787032788103478
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@1.out,0.001893670439700032
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.004305067851106999
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@10.out,0.0011155785623005042
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@13.out,0.004641701214471679
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.0018077904264213447
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@8.out,0.0012918498390610891
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@4.out,0.0013605542312401249
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.001720381486216554
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@13.out,0.00297040958834548
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.0018903452744067567
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@4.out,0.005235315489525578
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@8.out,0.0011932125709582374
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.0007992929574429946
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@7.out,0.0032574348612345173
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@4.out,0.0008906612821617348
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.0086355358108795
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.0018381477190382888
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.train.out,0.03707410091173623
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.train.out,0.0036496365499368425
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.train.out,0.0553828757115254
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.test.out,0.03998805363662012
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.train.out,0.5553816519920336
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.train.out,0.0018633446874879486
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.test.out,0.06950599077442
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.out,0.01946859664063178
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.test.out,0.14950669563491906
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.test.out,0.06152909904874422
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.train.out,0.020805034592452077
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out,0.06215633228689159
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.train.out,0.5285015165296845
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out,0.02044897047235887
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.train.out,0.10827529433970277
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.test.out,0.04468016741217996
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.train.out,0.020168870729823908
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.test.out,0.04576702241783995
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out,0.05427895193040199
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.train.out,0.006034646430550103
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.test.out,0.22516919283815218
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.train.out,0.01187093100414473
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.test.out,0.011816705157488505
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.train.out,0.04454041635998769
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.train.out,0.0009483190953174968
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.test.out,0.0013839250923134803
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.test.out,0.06305457841158657
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.train.out,0.0029545766937910155
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.test.out,0.022490832412167698
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.train.out,0.19528333087613967
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.test.out,0.19500694794039786
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.train.out,0.050966526699433294
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.train.out,0.016734687694036535
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.train.out,0.21911457483855756
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.train.out,0.5518136542162663
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.train.out,0.2067531630208042
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.test.out,0.041595327416472455
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.test.out,0.26923336367355893
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.test.out,0.000887700957359499
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.test.out,0.026782682914979875
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.test.out,0.24037809127514764
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.train.out,0.03495504109823218
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.test.out,0.08102564331849946
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out,0.07684332887102124
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.train.out,0.3557354591569721
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.test.out,0.268633748132082
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.test.out,0.009011181646761731
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.train.out,0.1270966639791965
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.test.out,0.08722294850809444
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.train.out,0.10065965841500578
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.train.out,0.04345554384441193
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,0.02232025445822529
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.test.out,0.008832405055967595
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.train.out,0.26281791421412165
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.test.out,0.007045563583060368
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.train.out,0.023945006891451005
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.test.out,0.044049596461487046
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.train.out,0.04622881544696917
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.9287433366042301
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.04886612435318212
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.7498450969289233
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,5.047149665832213e-05
KDD21/241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.out,0.0016513581031485335
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.972079527146202
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.24083075859004707
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.9561520206688812
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.09578846227038408
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.031096244832660193
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.0027664498764271494
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.497183047930906
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.0018802379323948342
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.9214238888280388
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.9856872838798043
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.6332967100783716
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.6162663192458613
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.7008299167889842
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.8267862618198467
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.9508894650465586
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.04968690951806942
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.9823451060127756
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.001724485065196613
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.015929598137630167
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.8949414106417843
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.45036213602698394
KDD21/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,0.8364931681986035
KDD21/198_UCR_Anomaly_tiltAPB2_50000_124159_124985.out,0.9647146012461438
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.07421608734473994
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.006773707391553163
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.8800575421925152
KDD21/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out,0.0011962275520330167
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.10121211557377513
KDD21/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,0.006022220632814792
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.02523354806765902
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.0005378767478810272
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.00016016857988739692
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.009884254952809828
