,NORMA
KDD21/181_UCR_Anomaly_park3m_60000_72150_72495.out,0.7980129405705606
KDD21/089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.out,0.9991232565210704
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.9952629253194823
KDD21/091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.out,0.832780458939089
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.9999960769152856
KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,0.9947935873796352
KDD21/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,0.9884853673679272
KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,0.7801386353759234
KDD21/185_UCR_Anomaly_resperation11_58000_110800_110801.out,0.550800521030985
KDD21/113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,0.9700562209728671
KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,0.9999552218947024
KDD21/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,0.5012366594690866
KDD21/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out,0.6653572213513175
KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,0.8359883803966376
KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,0.9996514524672784
KDD21/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.out,0.7837858585652493
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,0.9999284293495436
KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,0.998526000741358
KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,0.8198017479264249
KDD21/189_UCR_Anomaly_resperation3_45000_158250_158251.out,0.8554798051531316
KDD21/096_UCR_Anomaly_NOISEECG4_5000_16900_17100.out,0.9999505855901204
KDD21/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,0.9883861949885918
KDD21/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,0.5819716518986577
KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,0.9920866625691456
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.7267050920442455
KDD21/191_UCR_Anomaly_resperation9_38000_143411_143511.out,0.6295213674775141
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.9997017868929376
KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out,0.9540351293615
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,0.9999177230007692
KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,0.999843179099169
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,0.9619779566090888
KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,0.9887431000712252
KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,0.4667806296454578
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,0.9646174529454902
KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,0.9991876947823464
KDD21/208_UCR_Anomaly_CHARISten_5130_27929_27989.out,0.827658931444861
KDD21/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,0.9489278973586772
KDD21/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.out,0.9446892806267806
KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,0.9981838573595198
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,0.6083423051692798
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.9991482281921928
KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out,0.8679312467030069
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0.9997968159470216
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,0.7939799639432926
KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,0.9996580281606376
KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,0.9049234275763164
KDD21/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.out,0.9998406809496752
KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out,0.7093729088997227
KDD21/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,0.9795164137374094
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.9967085577498505
KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,0.9993336209578484
KDD21/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,0.5376823745722603
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.9858489602483964
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,0.9999296604691836
KDD21/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.out,0.9999918952247971
KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.9316072526121696
KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,0.9110289046046884
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.9998878672794728
KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,0.1026283550798022
KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0.4872658312898215
KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,0.9676742140812186
KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0.9964957805958092
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.9999224054316198
KDD21/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out,0.6667643530054189
KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,0.959853506429948
KDD21/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.out,0.8044659057652912
KDD21/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.out,0.7383938620818209
KDD21/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0.9632566281626496
KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.524426802790101
KDD21/082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.out,0.7101327542407605
KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,0.999856011428858
KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.9758479390915408
KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.9989266756869276
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.9847347038751308
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.9997335586804996
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.5054115468039176
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,0.9909667067789812
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.70679458433269
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.999806292085622
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.7282459285821007
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.9470147831031138
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.9999512519110756
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.609908563710108
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,0.7125936605489139
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.8621993480629768
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.9869455404899692
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.4382151313575693
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.8209036499830613
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.5302066543476347
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.8046788203836226
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.8592205407131852
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.9520877544369998
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.3894453958188507
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.5131446499685601
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.0529739817382491
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.3896171412078303
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.3385244411918288
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.99643558969695
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.9968082984240972
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.9987587716310125
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.8893904564629803
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.9986069651741294
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.7703025033995408
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.9570047497438428
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.462922026644596
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.990376304292352
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.9995493890061392
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.9507361773316604
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.9502167940256454
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.9998215799098978
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.9984793321241364
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.9999455518641563
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,0.7992158953393659
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.9976662204373048
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.9999962820441322
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.984066944649117
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.8834506736201652
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.9905806760994672
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.9791366684685292
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.9987434425671072
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,0.9754376544960894
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.9969190939342936
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.9995816459720877
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.9971973892150944
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.9999524312896406
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.9724373019864282
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.7568728909569333
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.8399375827600398
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,0.9829779632721202
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.6858897724408568
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.9918433722597828
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.9497788277872726
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.9999362867258637
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.9998611993712164
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.9999097155057574
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.9919975895738856
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.960351774732033
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.9999382287997955
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.8565201910758579
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.9241036672812948
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.9996256296047956
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.6278013991518853
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.9943262138905964
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.6546568468343148
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.9044971955128206
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.6398451794510908
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.9997638643040933
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.999282523449801
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.999809243231644
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.9999201938087888
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.9999692361782544
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.999284332759576
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.9998209559743928
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.997555786533277
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.9385278729511992
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.9999257500250844
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.9189038336883044
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.9973645462604876
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.5803762092579077
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.7577309052288005
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.999932606441687
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.9453608816348372
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.9539157213013826
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,0.987190817367884
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.9834789652309184
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.4965252309051927
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.7642380872200707
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.9938904283112976
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.9999058496939696
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.8853855765450043
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,0.983177933995622
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.9518873129107404
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.693158886607402
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.8277385506183189
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.9990004387873448
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.9327150828737506
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.9618437746233154
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.99702673401079
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.9501188672344428
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.9953012048192772
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.9630299096553732
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.6000356501394949
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.9990077410274456
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.9775108514190316
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.9916486568509338
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.99973294164775
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.9998029763366904
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.6957785427775757
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.8463728778033955
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.9934255943392156
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.4250485522483156
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.2195664468103295
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.9997545549160493
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.971658356741573
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.9825320709237244
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.9965396188565696
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.9911447481308984
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.9062826224307023
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.9999220531842904
MGAB/1.test.out,0.6237352578683153
MGAB/4.test.out,0.6466909738574534
MGAB/10.test.out,0.5155059168929549
MGAB/6.test.out,0.516881406627321
MGAB/5.test.out,0.5361517399973947
MGAB/8.test.out,0.5001278068918527
MGAB/9.test.out,0.6419734416176515
MGAB/2.test.out,0.5132058687962805
MGAB/3.test.out,0.4834460515636429
MGAB/7.test.out,0.4999536819006202
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.8601601921921922
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.6535264100955952
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.6088935608533208
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.8125477774553235
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.8849087836297691
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.2010734351669652
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.5855600310224913
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.8420154094477116
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.9651185892375902
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.8163627812024657
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.8066541937973118
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.4171425363036264
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.7996457776715705
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.8756895763560876
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.7277961486436901
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.5005153736458933
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.8781742298899652
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.8875932337949991
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.5479809525358258
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.7933451752520577
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.9624679769433993
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.5518833568129997
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.812987260591515
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.8780816091666458
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.2456876072628828
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.7740865784475934
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.6404069958147643
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.9858713686709966
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.8923800483570393
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.9176977215261656
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.7381379176340298
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.6074673621133944
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.8293679296800526
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.633900766190546
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.6244306317215061
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.7691756641170532
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.9173021302513288
