,OCSVM
KDD21/086_UCR_Anomaly_DISTORTEDsddb49_20000_67950_68200.out,0.8675766760518004
KDD21/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.out,0.3546251732275853
KDD21/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.out,0.2679495607950268
KDD21/065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030.out,0.0073616175107994
KDD21/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.out,0.0162267546071529
KDD21/145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.out,0.0102626371272573
KDD21/051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340.out,0.0022662528988343
KDD21/227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100.out,0.026132058781958
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.415284717305828
KDD21/249_UCR_Anomaly_weallwalk_2753_8285_8315.out,0.0180885910475394
KDD21/127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.out,0.0021214706114576
KDD21/109_UCR_Anomaly_1sddb40_35000_52000_52620.out,0.4665811768192744
KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out,0.0012725706215599
KDD21/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out,0.1290341385907915
KDD21/102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440.out,0.5602104958007341
KDD21/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.out,0.0302337041140543
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.0001872326855253
KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out,0.58034262485482
KDD21/129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.out,0.2903281422761942
KDD21/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,0.205765663244351
KDD21/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,0.5873069152638676
KDD21/181_UCR_Anomaly_park3m_60000_72150_72495.out,0.0324213021184468
KDD21/089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.out,0.0452152042617164
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.1098409854916429
KDD21/091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.out,0.5628099981630695
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.0115444283954039
KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,0.0037453390230988
KDD21/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,0.1576255236900919
KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,0.0996930532524658
KDD21/185_UCR_Anomaly_resperation11_58000_110800_110801.out,4.882764816749836e-06
KDD21/113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,7.983394539358135e-05
KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,0.1343981574378761
KDD21/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,0.0309480252225038
KDD21/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out,0.0072848123802476
KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,0.2509962732503694
KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,0.2318114800567722
KDD21/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.out,0.2827279100990423
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,0.2331320194867979
KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,0.0678008440246019
KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,0.0094172419869724
KDD21/189_UCR_Anomaly_resperation3_45000_158250_158251.out,0.0029585798816568
KDD21/096_UCR_Anomaly_NOISEECG4_5000_16900_17100.out,0.701651428046505
KDD21/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,0.0002331002331002
KDD21/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,0.0333356564027496
KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,0.130857956426697
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.0030414507057757
KDD21/191_UCR_Anomaly_resperation9_38000_143411_143511.out,0.0003621328346568
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.0099594129818751
KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out,0.0095099656195098
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,0.5757913556958911
KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,0.3609525933064229
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,0.0107330887931514
KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,0.0111514053435513
KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,0.0348529605981407
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,7.139797229758674e-05
KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,0.0025577047107034
KDD21/208_UCR_Anomaly_CHARISten_5130_27929_27989.out,0.0010624350711557
KDD21/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,0.0317910585589
KDD21/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.out,0.0049985626071164
KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,0.1633473696247856
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,0.0260589749594534
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.0172554643687018
KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out,0.0008320768275218
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0.760558806845622
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,3.2398527810896278e-06
KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,0.0104703625807472
KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,0.0034100500520406
KDD21/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.out,0.0043333231655403
KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out,0.0014396146179541
KDD21/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,0.1808366132184361
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.0055555555555555
KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,0.3726888041423535
KDD21/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,0.0044910613547946
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.8750690359984458
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,0.003340692257414
KDD21/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.out,0.0065960969033382
KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.0030268477713612
KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,0.0056000993471202
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.1127741428004199
KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,0.0005281239999064
KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0.0014748562775814
KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,0.0609411885894205
KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0.0174196562129503
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.5319865500556562
KDD21/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out,0.0043696447041542
KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,0.0006883437379907
KDD21/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.out,0.000738900009915
KDD21/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.out,0.0009993678335543
KDD21/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0.0054252452259517
KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.4818703881510252
KDD21/082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.out,2.6775482226434897e-06
KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,0.1116932680913876
KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.2630162926026993
KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.0483341739494034
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.0311870875519732
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.007534582253995
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.002937136469765
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,0.0014221731077422
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,3.944742053317134e-06
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.4893979992847023
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.0038564864360969
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.0016898202556694
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.9488069916892472
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.0469862045640047
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,2.653801039228487e-06
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.733531782883316
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.0010218221880338
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.0477779214507784
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.0019529549954039
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.0151245347928161
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.0036918932268406
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.6670195053125673
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.0009564300054764
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.0003313057181847
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.0025906011381823
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.001206988477056
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.0014451869380255
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.0009359314503826
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.3494456693377086
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.025
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.2349714447640971
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.4561283391412952
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.0007232359301873
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.0005876370772759
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.0026386746388898
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.0040636065625551
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.0139008245526263
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.0026957409724443
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.1799997229796814
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.0095693558838514
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.2883333821623731
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.4183848123595536
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.7421782722431083
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,5.698929450417362e-05
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.3730864167881819
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.3776615691310249
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.0012793067936356
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.0499115514974413
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.0137279268138651
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.0219570385394298
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.7319542785216077
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,5.387002240992933e-06
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.238487028087325
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.0045378842913689
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.2384318436755141
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.755798315935425
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.0021287716877938
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.1222188642267485
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.359453848788666
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,0.0157009064134732
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.0457346487005792
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.1042374554375891
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.0025572291899203
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.0004796930068892
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.6925495337995338
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.3646951615416831
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.0021353868949336
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.001225032601757
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.357862572174581
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.0012167360147652
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.0030388851518905
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.0013419279880803
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.0098563411195792
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.0037282093626943
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.0174062688330719
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.0015174611104107
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.003573813572455
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.5009104916433214
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.5422107871007309
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.9094296927981492
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.001193203382187
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.0006839009711393
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.3065488149000933
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.9109337844581986
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.2432987746634531
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.1753631493715757
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.8509333282659174
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.0902976857848511
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.2308896386059379
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.0177701207389029
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.176209199381729
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.4280869104398516
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.0017112512974283
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.0359060607713518
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,2.810141237698607e-06
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.0015677148059756
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.0189512650224431
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.1857987613544376
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.460885055434549
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.7988566033197184
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.8083691329699271
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,2.705861979392155e-06
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.0013158114834565
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.0069332417271545
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.00229952276224
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.4088214304999101
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.0012889634847188
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.0039849844189388
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.5131301812674787
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.0017440199253125
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.0072613950791588
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.038852544616902
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.1305231935172547
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.0025372907272102
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.0101926302137986
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.5076856730332739
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.1249299719887955
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.1049237847679137
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.1700306556945562
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.0026302790717568
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.0004566210045662
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.1421165072988204
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.0069555365225017
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.8890088059778931
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.0338380083836322
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.8057520233630803
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.009253164706369
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.0018470045267504
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.1381314668132226
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.9444002787031304
MGAB/1.test.out,0.0030778677961866
MGAB/4.test.out,0.0014191881391641
MGAB/10.test.out,0.0016564269790081
MGAB/6.test.out,0.0026025868217188
MGAB/5.test.out,0.0020197680439297
MGAB/8.test.out,0.003359253709294
MGAB/9.test.out,0.0035154567026154
MGAB/2.test.out,0.0017106440630511
MGAB/3.test.out,0.0025976102172326
MGAB/7.test.out,0.002259257559594
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.0028125
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.013362006452672
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.0030075
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.0005790280146403
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.0137803400253294
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.0088052981820699
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.0098961673452543
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.000376806437191
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.0153948269337425
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.00037382674217
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.0137803400253294
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.002155
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.0003761324947287
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.0003774483440818
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.013420023938163
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.0004104137536724
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.00036
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.0137803400253294
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.013420023938163
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.0004222849986894
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.0542092092951047
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.0141074941801407
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.0135314700497824
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.013362006452672
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.0022331481074516
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.0137803400253294
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.0003762423024041
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.0057918991469337
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.0073284179536601
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.0003735232558932
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.0003750302298189
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.0141074941801407
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.0137054051593295
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.0141683307707594
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.0003767459202445
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.0003768233216728
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.023963992413973
