,OCSVM
ECG/MBA_ECG14046_data_19.out,0.8114018850616499
ECG/MBA_ECG14046_data_25.out,0.8708577704520969
ECG/MBA_ECG14046_data_31.out,0.8368525793204811
ECG/MBA_ECG14046_data_35.out,0.9339526038611122
ECG/MBA_ECG14046_data_21.out,0.8570122546212035
ECG/MBA_ECG803_data.out,0.895557465832922
ECG/MBA_ECG14046_data_20.out,0.8192502794804447
ECG/MBA_ECG14046_data_34.out,0.7362467237421413
ECG/MBA_ECG14046_data_22.out,0.8301013883297514
ECG/MBA_ECG14046_data_36.out,0.553095871327387
ECG/MBA_ECG14046_data_37.out,0.8184222193090015
ECG/MBA_ECG14046_data_23.out,0.8507251278685015
ECG/MBA_ECG14046_data_44.out,0.9557101908741624
ECG/MBA_ECG805_data.out,0.7130706713872889
ECG/MBA_ECG14046_data_45.out,0.8486560941555997
ECG/MBA_ECG14046_data_46.out,0.8458231740941763
ECG/MBA_ECG14046_data_42.out,0.6954188802621333
ECG/MBA_ECG14046_data_43.out,0.7327472781093498
ECG/MBA_ECG14046_data_41.out,0.6142049564849738
ECG/MBA_ECG14046_data_8.out,0.6594788789150761
ECG/MBA_ECG14046_data_9.out,0.7305474083058621
ECG/MBA_ECG14046_data_40.out,0.6274789729997203
ECG/MBA_ECG14046_data_4.out,0.6724409624997653
ECG/MBA_ECG14046_data_5.out,0.8506717399788141
ECG/MBA_ECG14046_data_7.out,0.9045017072606402
ECG/MBA_ECG801_data.out,0.316173331598867
ECG/MBA_ECG14046_data_6.out,0.818731069440084
ECG/MBA_ECG14046_data_2.out,0.8509193689804975
ECG/MBA_ECG14046_data_3.out,0.9342935467329898
ECG/MBA_ECG14046_data_1.out,0.7915234880869438
ECG/MBA_ECG14046_data_0.out,0.8444222949137672
ECG/MBA_ECG14046_data_12.out,0.771647277639115
ECG/MBA_ECG14046_data_13.out,0.910683394132073
ECG/MBA_ECG14046_data_11.out,0.8134575444317819
ECG/MBA_ECG14046_data_39.out,0.5756993510254168
ECG/MBA_ECG14046_data_38.out,0.6242911559598446
ECG/MBA_ECG14046_data_10.out,0.9832046842568942
ECG/MBA_ECG14046_data_28.out,0.7297420746009903
ECG/MBA_ECG14046_data_14.out,0.8122080919156877
ECG/MBA_ECG14046_data_15.out,0.7504891333991925
ECG/MBA_ECG14046_data_29.out,0.990006235500044
ECG/MBA_ECG14046_data_17.out,0.8284607170731875
ECG/MBA_ECG806_data.out,0.7855452765065407
ECG/MBA_ECG14046_data_16.out,0.8239307088981753
Genesis/genesis-anomalies.test.csv@1.out,0.9905702609029514
Genesis/genesis-anomalies.test.csv@3.out,0.20636927741245029
Genesis/genesis-anomalies.test.csv@6.out,0.7560517355296049
Genesis/genesis-anomalies.test.csv@5.out,0.9845019897274547
Genesis/genesis-anomalies.test.csv@17.out,0.33805871308130886
Genesis/genesis-anomalies.test.csv@13.out,0.5806408599447695
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@2.out,0.06747030296015896
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@10.out,0.7028279385009603
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@4.out,0.08197365283244971
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@10.out,0.7046014309570608
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@10.out,0.7046014309570608
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@1.out,0.707928510395295
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@1.out,0.6904417481200885
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@8.out,0.7028651319579745
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@2.out,0.06551420389443778
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@8.out,0.7046014309570608
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@13.out,0.4733016384966563
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@13.out,0.4628818333968384
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@13.out,0.47142350511786923
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@8.out,0.7044540686586518
GHL/40_Lev_corr_Temp_fault_seed_180_vars_23.test.csv@3.out,0.6324238664894959
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.7044540686586518
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@2.out,0.06902488521024942
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@13.out,0.4733858769615029
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@13.out,0.46019447452092505
GHL/45_Lev_corr_Temp_fault_seed_193_vars_23.test.csv@3.out,0.6286538093649111
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@13.out,0.631707352166595
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@4.out,0.07654136775508423
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.7046014309570608
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@13.out,0.1680519150135843
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@13.out,0.6181215528386957
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.6295155327891545
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.7030967108626376
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@10.out,0.7044540686586518
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@4.out,0.07883808703134726
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@3.out,0.6285796703370209
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@4.out,0.07980597162996399
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@12.out,0.49071044708474604
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@13.out,0.4716252478105838
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.4717349645361297
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@4.out,0.07284876359649912
GHL/39_Lev_corr_Temp_fault_seed_170_vars_23.test.csv@3.out,0.6265536058595921
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@10.out,0.7044540686586518
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.49393701035505394
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.6166511612292639
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@8.out,0.7044540686586518
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@10.out,0.7046014309570608
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.7028279385009603
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@4.out,0.0759906614145826
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@2.out,0.06634159942055107
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.3923734621558811
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@4.out,0.08126036385715013
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@8.out,0.7043307445688395
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.07977522136665405
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@8.out,0.7044540686586518
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@13.out,0.4659957296372626
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@2.out,0.06238267615915019
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@8.out,0.7046014309570608
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@1.out,0.7060997107202103
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@7.out,0.49391280633290696
GHL/36_Lev_corr_Temp_fault_seed_159_vars_23.test.csv@13.out,0.63120360338854
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.7043307445688395
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.7044540686586518
GHL/30_Lev_corr_Temp_fault_seed_130_vars_23.test.csv@13.out,0.6352016797357467
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@10.out,0.7046014309570608
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@8.out,0.7046014309570608
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@13.out,0.6207637693347633
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.06445805499189626
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@4.out,0.07838840668221635
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@13.out,0.25658075407773845
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@2.out,0.06744567062917643
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@1.out,0.49190898753091955
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.07738717503780124
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.4995428562606936
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@13.out,0.4697065350137631
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.7029587658075415
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@7.out,0.49393922029757925
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@2.out,0.06358805141125504
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@10.out,0.7046014309570608
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@4.out,0.07540913168895064
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.07986284717913916
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@13.out,0.6251857230757295
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.672172545112771
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@4.out,0.6169146091421839
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.5344541729033996
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.7028651319579745
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@4.out,0.0795049240041359
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@1.out,0.6733768418792475
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@3.out,0.6116009521038593
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.10020585497374176
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@1.out,0.6904417481200885
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.49190898753091955
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.28793616451528004
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@2.out,0.06528206104819345
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@4.out,0.07145021572896283
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.7030967108626376
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.49192982522272377
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.7044540686586518
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@13.out,0.4549301293555395
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@8.out,0.7046014309570608
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@8.out,0.7046014309570608
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@4.out,0.07476849518492033
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.06339891158039555
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.0681768947067069
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.7028279385009603
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@13.out,0.4767273631236597
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@10.out,0.7028279385009603
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@13.out,0.6295941757273693
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@4.out,0.07617631185266653
GHL/28_Lev_corr_Temp_fault_seed_119_vars_23.test.csv@13.out,0.6098802637591425
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@2.out,0.06570478676438175
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.47110871574290697
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@10.out,0.7029587658075415
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@8.out,0.7046014309570608
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@8.out,0.7044540686586518
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@1.out,0.6890935867324575
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.06251842084666935
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@10.out,0.7042880414404459
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@13.out,0.4729372517433891
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.06288425907178724
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@8.out,0.7043307445688395
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@4.out,0.07719866241309092
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.5578212974202761
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@13.out,0.4715129556265174
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.21208387082372065
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@4.out,0.07411853280137394
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@8.out,0.7042880414404459
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.7043307445688395
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@7.out,0.49191345441831297
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@4.out,0.07494847320632804
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.49189647674012416
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.7044540686586518
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.train.out,0.5993921782657465
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.train.out,0.23178019189349702
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.train.out,0.40889777701176366
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.test.out,0.3735223266219522
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.train.out,0.1442060347296455
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.train.out,0.9609879470906185
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.test.out,0.28940414565787864
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.out,0.2255714033615794
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.test.out,0.4412694843642724
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.test.out,0.2713602011054621
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.train.out,0.43809272273434985
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out,0.25868067862402827
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.train.out,0.8015541140747928
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out,0.4267179117440742
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.train.out,0.34831436581143027
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.test.out,0.4171258355740448
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.train.out,0.4753298996066681
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.test.out,0.23944118889463004
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out,0.3694095208582523
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.train.out,0.2287903867994566
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.test.out,0.6702667378708651
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.train.out,0.4166802684748518
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.test.out,0.2850580238491529
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.train.out,0.3147370108646992
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.train.out,0.14709498368691235
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.test.out,0.7964228405113531
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.test.out,0.6194428208381298
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.train.out,0.3483842439382477
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.test.out,0.40424001767344053
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.train.out,0.30488596830514514
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.test.out,0.37316180833960577
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.train.out,0.28741059311604633
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.train.out,0.5355465475097626
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.train.out,0.45210081098444926
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.train.out,0.1159213027669256
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.train.out,0.24476726788163836
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.test.out,0.441115643281954
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.test.out,0.20711274875048744
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.test.out,0.46909563193870646
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.test.out,0.304343442855865
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.test.out,0.36226077232296283
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.train.out,0.3109205088558951
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.test.out,0.3958285080166949
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out,0.4892155859346187
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.train.out,0.3611366082267981
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.test.out,0.28492033845538
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.test.out,0.33099038637589656
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.train.out,0.5322779379891901
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.test.out,0.29965147464500597
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.train.out,0.24441128027872708
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.train.out,0.27450838692662693
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,0.25999217042310857
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.test.out,0.320315702509032
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.train.out,0.30912620039848815
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.test.out,0.2681674060993147
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.train.out,0.4589489786407033
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.test.out,0.5109280132045195
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.train.out,0.2721289394688365
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.9996709470716355
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.7565521410506711
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.7188468742791898
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.011648538195102585
KDD21/241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.out,0.37741299476871165
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.049132744497804054
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.3400203764701906
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.9632407724797687
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.9988902905587934
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.6229849117968077
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.9896346923158049
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.31827935811193026
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.36327768351164963
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.9633725816612467
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.6274399326807555
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.603013038436054
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.6867915848887676
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.31153649947492995
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.999455397181832
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.9945778372774945
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.9935948662745333
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.3835242667404271
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.6381496921656601
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.5573742848799832
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.7877681276996658
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.8333691195533371
KDD21/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,0.4733300622212296
KDD21/198_UCR_Anomaly_tiltAPB2_50000_124159_124985.out,0.39300182519811205
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.9977310434007549
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.266037358368859
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.9990038847417502
KDD21/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out,0.6051900724822412
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.5828094302921613
KDD21/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,0.5230972352303239
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.41835449691767645
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.5759267543979784
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.6277652980353225
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.8723689984549196
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,0.25881793628007066
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.7665188042692939
