,PCA
KDD21/102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440.out,0.0180305974775886
KDD21/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.out,0.0018846006634332
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.0017652566498613
KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out,0.0016683557524497
KDD21/129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.out,0.2181318681318681
KDD21/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,0.7853160857632584
KDD21/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,0.4099408092615494
KDD21/181_UCR_Anomaly_park3m_60000_72150_72495.out,0.0051004315647869
KDD21/089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.out,0.0015505279243685
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.0056470701355253
KDD21/091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.out,0.001434569387167
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.0212610005511451
KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,0.0036737964750195
KDD21/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,0.1488370878979824
KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,0.0209102410707162
KDD21/185_UCR_Anomaly_resperation11_58000_110800_110801.out,1.3530335011094875e-05
KDD21/113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,7.660487206986364e-05
KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,0.9965942074660914
KDD21/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,0.0061279464938755
KDD21/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out,0.00812951944434
KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,0.0182775360996994
KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,0.1326548144317033
KDD21/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.out,0.0180393084826816
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,0.0514793747786645
KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,0.0153977526303547
KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,0.0079262942370767
KDD21/189_UCR_Anomaly_resperation3_45000_158250_158251.out,7.326007326007326e-06
KDD21/096_UCR_Anomaly_NOISEECG4_5000_16900_17100.out,0.0087638344172406
KDD21/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,0.0006544502617801
KDD21/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,0.0022561402863988
KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,0.0197412433356409
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.0017104399009407
KDD21/191_UCR_Anomaly_resperation9_38000_143411_143511.out,0.0004400689739026
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.0075488642732366
KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out,0.0017413674130092
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,0.0033970053401888
KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,0.3760894508727049
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,0.4882888421331883
KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,0.0081411126187245
KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,0.0015409452505242
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,7.774840615767377e-05
KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,0.0025060117161257
KDD21/208_UCR_Anomaly_CHARISten_5130_27929_27989.out,0.1354934232869077
KDD21/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,0.0002235336194563
KDD21/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.out,0.007361963190184
KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,0.0116367917038525
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,0.0026170002537991
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.0020856405241293
KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out,0.0018191891903641
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0.0016680168633762
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,5.931338821798857e-06
KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,0.0155792469981181
KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,0.032617971740978
KDD21/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.out,0.9795005644306092
KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out,0.0037281893052581
KDD21/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,0.0299302862548377
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,5.3885116930703737e-05
KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,0.0038633053420066
KDD21/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,0.003597221855593
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.0065559165824136
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,0.0068210127823487
KDD21/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.out,0.0044307700138226
KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.0313286278041366
KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,0.0229210428584314
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.0147792660047198
KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,0.0021300129808014
KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0.0027240477089033
KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,0.0017076856667002
KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0.0056399765799044
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.0016682755560567
KDD21/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out,0.0097749391241784
KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,0.0115906800160029
KDD21/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.out,0.0009198538340514
KDD21/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.out,0.0012827803749544
KDD21/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0.0003805426633057
KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.0177719203174221
KDD21/082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.out,6.654156851785311e-06
KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,0.0044236755805828
KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.3030716330819011
KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.0027680956253218
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.008051613333405
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.0091662441570722
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.0044608415833412
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,0.0012514150524496
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,8.317114959162966e-06
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.8902699269545997
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.0045728426168048
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.0909656775645589
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.9238494242180616
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.0037654794862494
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,6.697744199753523e-06
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.0060493163053885
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.0013865625203186
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.106606051636778
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.0095993927989414
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.0121549888821765
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.0104452345498595
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.0060626406135854
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.0007784966965551
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.001364548931565
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.0015599367974264
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.0015309316623738
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.0019010484801466
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.0021405092063518
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.0151205314409
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.0006648936170212
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.0267122564570335
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.6038511008824334
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.000699471286867
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.0004397537379067
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.0005235545914065
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.0032345420709447
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.1407892159412292
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.0005526243367392
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.0018877043445256
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.0050236823360474
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.2337641558332474
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.0038663459463821
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.0069397644550537
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,0.0001064213719922
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.0031152274909006
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.2200957997692529
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.0015200478782903
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.0210592320430126
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.1337214539946815
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.0082562104680879
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.1210816979905956
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,8.889204949509316e-06
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.0078851932199044
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.0173957849861033
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.0117045289539
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.0088063349425014
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.0021125260946914
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.0083580970746424
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.0014346729275221
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,1.0000000000000002
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.0035988879074854
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.0085743694251018
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.0260745831477638
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.0031889714171825
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.0016682108571307
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.0020407147539017
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.002330983873572
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.0867581816958998
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.0020353317582216
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.0031211008881571
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.0257137195546599
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.0005765344677603
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.0086567130504296
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.0041739951692577
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.0143850866890904
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.0092604027922057
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.0242605545227547
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.8789592423450321
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.0037933939100852
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.8599145789411702
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.0006742943614966
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.000612622947582
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.3009328566152885
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.856477258445028
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.0143458637544667
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.2503972091179577
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.0016673069192116
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.2309268586711882
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.0100293161489817
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.0130801341477159
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.0917668151242076
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.0028982655037445
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.0867298578645207
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.0037261015168481
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,7.4276546437696835e-06
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.0009929120780808
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.0098065241869502
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.3559301012192421
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.0260501195938697
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.001668592147387
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.0003814788737704
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,6.027945555595742e-06
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.0012722163908215
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.0087859940206096
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.0015717742475882
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.2747242821260404
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.0014594746470538
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.0012258979790504
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.9014493513220824
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.0025781890192644
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.002649016928279
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.0035879499490472
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.0143970733025029
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.0025055643048203
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.9996039215686274
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.5298627755242701
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.0306060342578906
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.9962840449607322
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.0093841599303153
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.0014421861452151
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.0006622516556291
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.0024765030752962
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.006692493574425
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.0103563853858416
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.0072359496085798
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.0079381147117537
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.0078942365153577
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.0021296312007236
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.0084089674652602
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.924972650884356
MGAB/1.test.out,0.0023277433206343
MGAB/4.test.out,0.0014698701545476
MGAB/10.test.out,0.002139741281988
MGAB/6.test.out,0.0025021880084392
MGAB/5.test.out,0.0016499748667014
MGAB/8.test.out,0.0029275549153771
MGAB/9.test.out,0.003360654922761
MGAB/2.test.out,0.0017823478205471
MGAB/3.test.out,0.0036052537608718
MGAB/7.test.out,0.0023658903062583
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.0595868644067796
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.2933410853349436
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.0249709398870807
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.0171228340433353
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.2916086741541143
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.0540957385571605
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.0093957433651928
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.0188331859070985
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.1571506882390601
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.0187124012648827
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.291764011686807
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.0033903638151425
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.0188280915093399
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.0176656474294196
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.2917000759700786
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.0055889608387295
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.5085459940652819
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.2916086741541143
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.2917669121762821
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.0041854289343031
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.0207501324094668
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.2932549099503649
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.2933069619259816
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.2934499799793813
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.0022331469794053
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.2917848276227448
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.007314054416716
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.0486117992849559
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.0155332467689012
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.0033466096221929
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.0187831756926389
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.2932549099503649
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.2931373062838513
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.2915912383161491
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.0047376566145464
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.0067474490506112
