,PCA
Daphnet/S03R02E0.test.csv@8.out,0.5192332040640458
Daphnet/S09R01E4.test.csv@1.out,0.20549558547349803
Daphnet/S02R01E0.test.csv@3.out,0.5039508616628063
Dodgers/101-freeway-traffic.test.out,0.2979730455323131
ECG/MBA_ECG14046_data_27.out,0.3140925877510495
ECG/MBA_ECG14046_data_33.out,0.3649604432370579
ECG/MBA_ECG14046_data_32.out,0.39930283920508364
ECG/MBA_ECG14046_data_26.out,0.4388915700869463
ECG/MBA_ECG14046_data_30.out,0.6172722652458893
ECG/MBA_ECG14046_data_24.out,0.3814423336502239
ECG/MBA_ECG820_data.out,0.05307751466593666
ECG/MBA_ECG14046_data_18.out,0.4237367089594011
ECG/MBA_ECG14046_data_19.out,0.5698026905129412
ECG/MBA_ECG14046_data_25.out,0.35841645718958853
ECG/MBA_ECG14046_data_31.out,0.31213951789165173
ECG/MBA_ECG14046_data_35.out,0.27945224225597526
ECG/MBA_ECG14046_data_21.out,0.531501502541806
ECG/MBA_ECG803_data.out,0.57826470307171
ECG/MBA_ECG14046_data_20.out,0.5910621590405557
ECG/MBA_ECG14046_data_34.out,0.3961192432534732
ECG/MBA_ECG14046_data_22.out,0.38212905089099913
ECG/MBA_ECG14046_data_36.out,0.22939080994192773
ECG/MBA_ECG14046_data_37.out,0.521529407034242
ECG/MBA_ECG14046_data_23.out,0.31044095085729356
ECG/MBA_ECG14046_data_44.out,0.4700704531500346
ECG/MBA_ECG805_data.out,0.7259406401922278
ECG/MBA_ECG14046_data_45.out,0.37521023608547793
ECG/MBA_ECG14046_data_46.out,0.5300812284213209
ECG/MBA_ECG14046_data_42.out,0.575838483313533
ECG/MBA_ECG14046_data_43.out,0.5666644159985641
ECG/MBA_ECG14046_data_41.out,0.5609724063418462
ECG/MBA_ECG14046_data_8.out,0.44223063868656903
ECG/MBA_ECG14046_data_9.out,0.5191445714060006
ECG/MBA_ECG14046_data_40.out,0.49832286564254996
ECG/MBA_ECG14046_data_4.out,0.6194967198801615
ECG/MBA_ECG14046_data_5.out,0.6175768488160198
ECG/MBA_ECG14046_data_7.out,0.5624474814000189
ECG/MBA_ECG801_data.out,0.34863048497659366
ECG/MBA_ECG14046_data_6.out,0.532971020367152
ECG/MBA_ECG14046_data_2.out,0.6070670450642013
ECG/MBA_ECG14046_data_3.out,0.69589090416805
ECG/MBA_ECG14046_data_1.out,0.43142571002408603
ECG/MBA_ECG14046_data_0.out,0.6251404026846524
ECG/MBA_ECG14046_data_12.out,0.46246431544752403
ECG/MBA_ECG14046_data_13.out,0.6175399516227391
ECG/MBA_ECG14046_data_11.out,0.5547911005338996
ECG/MBA_ECG14046_data_39.out,0.5430504156583538
ECG/MBA_ECG14046_data_38.out,0.5397999736143614
ECG/MBA_ECG14046_data_10.out,0.5301257168357152
ECG/MBA_ECG14046_data_28.out,0.2559686012393035
ECG/MBA_ECG14046_data_14.out,0.6096218145914848
ECG/MBA_ECG14046_data_15.out,0.5458864489468946
ECG/MBA_ECG14046_data_29.out,0.6179548161045529
ECG/MBA_ECG14046_data_17.out,0.5570042988104222
ECG/MBA_ECG806_data.out,0.028425203122544495
ECG/MBA_ECG14046_data_16.out,0.6116094862407396
Genesis/genesis-anomalies.test.csv@1.out,0.18197252480589354
Genesis/genesis-anomalies.test.csv@3.out,0.14298593777609397
Genesis/genesis-anomalies.test.csv@6.out,0.006494371977252331
Genesis/genesis-anomalies.test.csv@5.out,0.16503861682011298
Genesis/genesis-anomalies.test.csv@17.out,0.010768757240006688
Genesis/genesis-anomalies.test.csv@13.out,0.006283055311313183
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@2.out,0.0016684172712040665
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@10.out,0.29664401920816635
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@4.out,0.004728947250307872
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@10.out,0.2949620130739937
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@10.out,0.29504264275218206
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@1.out,0.002615239575826224
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@1.out,0.0033533572408754957
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@8.out,0.2966110037261758
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@2.out,0.001754634245552122
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@8.out,0.29504264275218206
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@13.out,0.021334745711533543
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@13.out,0.01794505608481738
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@13.out,0.0201827482157693
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@8.out,0.2951984149198124
GHL/40_Lev_corr_Temp_fault_seed_180_vars_23.test.csv@3.out,0.08824227743698708
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.29494927708164687
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@2.out,0.018674776456055107
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@13.out,0.02142451549590966
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@13.out,0.015504922012644817
GHL/45_Lev_corr_Temp_fault_seed_193_vars_23.test.csv@3.out,0.08969479191685602
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@13.out,0.04127245983419984
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@4.out,0.007745019935420333
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.2949313527871179
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@13.out,0.020436711511575206
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@13.out,0.03203018667739953
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.03985406446504694
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.2965574675059933
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@10.out,0.2951984149198124
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@4.out,0.007051989605696088
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@3.out,0.11050385252593493
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@4.out,0.007418070817430825
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@12.out,0.0032209564780034112
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@13.out,0.025627363793368895
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.02071532340543208
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@4.out,0.009809823197639837
GHL/39_Lev_corr_Temp_fault_seed_170_vars_23.test.csv@3.out,0.05101309633027689
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@10.out,0.29496866300440183
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.5087322616626193
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.15507180550958283
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@8.out,0.29510585391424515
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@10.out,0.2950720518860191
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.2967555010723667
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@4.out,0.007217159038949325
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@2.out,0.018302274402660614
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.014734234338483075
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@4.out,0.006130171008867514
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@8.out,0.2951096256129655
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.006759134179380521
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@8.out,0.29512560451611336
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@13.out,0.01785917513707301
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@2.out,0.018329449271855366
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@8.out,0.2949313527871179
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@1.out,0.0008161146790627037
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@7.out,0.23908435141420578
GHL/36_Lev_corr_Temp_fault_seed_159_vars_23.test.csv@13.out,0.0796427957276379
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.2950399025729753
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.29494927708164687
GHL/30_Lev_corr_Temp_fault_seed_130_vars_23.test.csv@13.out,0.03995648416128451
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@10.out,0.2948928327367483
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@8.out,0.2950720518860191
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@13.out,0.037931522505438
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.0186425901655547
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@4.out,0.005615422985895754
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@13.out,0.021513361696405633
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@2.out,0.0042219508068582325
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@1.out,0.004383822531847979
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.0073498778230805225
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.060381089926775516
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@13.out,0.020140061685300532
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.2964385709669821
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@7.out,0.017306216977879676
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@2.out,0.014540662553964252
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@10.out,0.29498505357507565
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@4.out,0.0068704528256727454
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.004767761589974282
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@13.out,0.037884088358193194
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.007347742962895799
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@4.out,0.05388705468658778
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.005709937134410076
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.2966110037261758
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@4.out,0.006025799159697762
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@1.out,0.0020684680393793817
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@3.out,0.04792669767068372
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.01746938523836116
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@1.out,0.001609080881724917
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.0034027083933731955
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.0022449273010086233
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@2.out,0.018192211797123516
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@4.out,0.010251753898090915
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.2965574675059933
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.059919344175332095
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.29512560451611336
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@13.out,0.012854693455090917
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@8.out,0.2948928327367483
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@8.out,0.2949620130739937
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@4.out,0.010124151701853563
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.018178726095272428
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.018492519840431536
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.29664401920816635
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@13.out,0.018579110567153414
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@10.out,0.2967555010723667
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@13.out,0.04673982036704865
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@4.out,0.010046506107129932
GHL/28_Lev_corr_Temp_fault_seed_119_vars_23.test.csv@13.out,0.048309462014311626
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@2.out,0.018187714340560573
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.021052196245956514
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@10.out,0.2964385709669821
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@8.out,0.29498505357507565
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@8.out,0.29496866300440183
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@1.out,0.0012005801579107256
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.003391034714223647
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@10.out,0.2963142789624164
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@13.out,0.022947172601665233
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.018302274402660614
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@8.out,0.2950399025729753
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@4.out,0.006314898002801426
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.004276024968685343
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@13.out,0.01687449709762242
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.016758328307255602
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@4.out,0.012825485210175208
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@8.out,0.2963142789624164
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.2951096256129655
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@7.out,0.0028307365649605457
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@4.out,0.007365820499878262
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.02510123750477977
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.29510585391424515
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.train.out,0.15714692404716818
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.train.out,0.0032481562057677204
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.train.out,0.07789151440347361
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.test.out,0.010948406766336244
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.train.out,0.31109550908430744
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.train.out,0.1469023395464026
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.test.out,0.07938334163391231
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.out,0.011061380581173551
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.test.out,0.14632412721372476
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.test.out,0.03529400866349267
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.train.out,0.02369225981221817
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out,0.020932634428342867
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.train.out,0.5251525085208685
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out,0.10385064938169603
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.train.out,0.025930247616543858
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.test.out,0.03440729428428262
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.train.out,0.04158235747015157
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.test.out,0.03795439502460639
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out,0.035203583546066425
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.train.out,0.006258569479792495
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.test.out,0.23892580095529697
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.train.out,0.04069797817082196
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.test.out,0.008482215587380137
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.train.out,0.02297615660113349
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.train.out,0.08159339608046158
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.test.out,0.017397450950703938
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.test.out,0.1032863683548503
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.train.out,0.005101481344622852
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.test.out,0.009422562456260865
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.train.out,0.08108559421666525
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.test.out,0.17561184178768377
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.train.out,0.02691076946860825
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.train.out,0.05710752807884836
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.train.out,0.20183372053172957
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.train.out,0.29082586968313795
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.train.out,0.1510366064177326
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.test.out,0.013502559170062293
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.test.out,0.1099260516628482
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.test.out,0.2623118916208879
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.test.out,0.009988249385007385
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.test.out,0.0703460584760896
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.train.out,0.02190175242538521
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.test.out,0.05008230494010444
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out,0.2566417936733475
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.train.out,0.2364927900210401
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.test.out,0.09370121965530971
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.test.out,0.05924359434207063
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.train.out,0.27495735547284633
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.test.out,0.06124829338336435
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.train.out,0.01346598172407112
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.train.out,0.016929122766013712
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,0.017511531782333414
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.test.out,0.05163264198412383
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.train.out,0.0010791521711641132
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.test.out,0.006653430570097207
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.train.out,0.03911690324752193
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.test.out,0.009008334195024894
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.train.out,0.029464591654977636
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.0017190341180561854
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.01764417712492627
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.026473547847301958
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,3.4421286949906146e-05
KDD21/241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.out,0.001953997457120649
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.009308745219229139
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.0031441125799168967
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.0039033872282809895
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.006690617318925504
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.0017251523189484386
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.002547042533096917
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.005682361682336551
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.0004959724262700283
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.0020974370913733847
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.021589807873856368
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.002098948692551481
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.0007758494860334414
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.008095804492951301
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.010398158620119847
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.5258780705775196
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.00016353768668042897
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.0076709958446828565
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.08014314870270302
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.0014753017149146314
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.8930619767438842
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.34823598358780633
KDD21/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,0.27566661609353976
KDD21/198_UCR_Anomaly_tiltAPB2_50000_124159_124985.out,0.004219873322880074
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.00810829193485433
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.006835299254089441
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.7983283166736126
KDD21/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out,0.006183201015916886
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.009420466523923627
KDD21/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,0.008945423850432104
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.008690874392124818
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.0021464716591748194
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.0021735360203321307
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.00038628047358192397
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,2.454749231971704e-05
