,IFOREST
KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.9189766441303012
KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,0.745825248075632
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.7177366478411165
KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,0.8348913042720163
KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0.5286407818686886
KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,0.1975850626789337
KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0.1514426287342672
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.0003996789190273
KDD21/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out,0.7805329700688283
KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,0.9542597072138812
KDD21/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.out,0.5388030436055019
KDD21/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.out,0.6950423248275773
KDD21/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0.9071600794344516
KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.0429129663475602
KDD21/082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.out,0.086851081701221
KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,0.5912525376575853
KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.8501062832711976
KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.5458332440490767
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.3146531977431669
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.5386748415985015
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.681069491027682
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,0.9819634977938227
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.880866256767631
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.9998572966659977
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.5411060449156864
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.9049023378708316
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.8984341712824883
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.4621945399257426
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,0.0796404066341135
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.0851410025175666
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.8020021941463817
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.6241732451061115
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.820839157329452
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.5361693245754334
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.8314810378315997
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.069091139668583
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.6527760556999452
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.6895301717560488
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.1859277405156152
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.7602487864246616
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.5322198169748213
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.8383109579468956
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.919940234514568
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.986784360662278
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.9637288799563972
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.8495853660822184
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.6250834064969271
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.2049512082302325
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.7634568889066699
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.4813263236193487
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.5931187799515291
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.5115323916183535
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.0602104976997072
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.7938593359305885
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.9960276749384204
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.2079049782520647
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.6376780261082586
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,0.828245997606398
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.9392101740294512
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.9939490268250516
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.3885807172468201
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.7128550195567145
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.6134150896103974
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.3745988040136491
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.9905245094699552
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,0.5135247396360983
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.4846173118680216
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.4581758330026345
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.539120787346944
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.3279911238632169
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.8222509337265543
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.8145296325483858
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.1300826857310074
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,0.99950918196995
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.921101574536344
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.6802461073550502
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.9031406454207298
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.9849330204124428
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.0002675674771731
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.3298364933666673
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.678782632675573
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.9904574679318222
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.1526224018686472
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.7466067680649822
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.9064177422659292
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.415849677115512
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.7974143874903084
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.4979742880557263
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.8053697378115066
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.9228988603988604
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.8799195737408263
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.9998066570557856
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.8325672094377917
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.9995726190050428
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.6817609691605556
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.5817438692098094
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.7722999159549754
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.999709997854154
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.8110980283886056
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.8013241966848782
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.000387972841901
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.8328984165200481
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.4695697087278848
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.5810122051584652
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.6164719520250754
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.4397829358841433
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.8575407204254324
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.3008078756842663
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,0.1491336047722753
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.8472237193563393
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.7299062177616177
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.6304722369733315
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.8064143773256274
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.0008495267400247
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.9332743002344162
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,0.0500847154403097
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.2550851809676915
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.6181068853008427
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.1890058425906518
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.4954136708657948
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.3149521159413818
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.5511653615000769
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.9589077517445512
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.6461553633941167
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.7815885765283356
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.2831402513231932
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.6334709001692573
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.932329345531316
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.9995866444073456
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.996913654046001
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.9428628655361198
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.9981500245639892
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.9020910437665152
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.1467850031439949
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.9904323251499332
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.7345134173118496
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.1784428450242982
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.8559440243764813
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.3640940660112359
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.856191526739388
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.9781059846205282
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.5341366384769375
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.6574249117759139
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.8888215243489811
MGAB/1.test.out,0.589721289792483
MGAB/4.test.out,0.4889014919989178
MGAB/10.test.out,0.5733166414493132
MGAB/6.test.out,0.6164813525185623
MGAB/5.test.out,0.5133853044619686
MGAB/8.test.out,0.5872977935650657
MGAB/9.test.out,0.6692762452529584
MGAB/2.test.out,0.5099434864076794
MGAB/3.test.out,0.7456180172146013
MGAB/7.test.out,0.6617857142857143
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.9652495285983658
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.9477577278009316
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.881225571814464
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.9735535106109732
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.9474046139609408
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.8589263385422307
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.9847457855220896
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.9943622747181362
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.9820877710557804
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.9969561591290172
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.9495082292583992
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.8857450612138317
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.9984932006739368
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.9675669607117124
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.9465078224377108
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.9083785744664882
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.9791875150108078
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.9481314046113202
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.948410007983526
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.8603912836806684
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.9799560023494694
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.9497032762545948
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.9484118227093954
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.9493146841805136
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.2886011686196505
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.9483645585932984
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.9638364275055818
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.9758646408268734
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.9730600824260134
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.7972679044189594
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.9858171668323416
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.9484113396005208
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.9486113639285032
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.9478257505125912
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.9574482516300624
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.9787640503940614
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.9767793374334324
