,IFOREST1
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.6041364862426042
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.5862060722216211
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,0.8021058965102286
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.9958163735654184
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.7207590466979326
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.4978685914774571
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.5363540586641694
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.620480212536655
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.4301392887289902
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,0.0767753409664926
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.3467536542291361
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.5191272789881315
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.6206016852492747
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.5851450457345763
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.5127409457703795
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.6928074107276259
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.4553607259609965
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.4635808356581383
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.5640329608843826
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.3958166526933557
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.4888029664556221
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.5019115774461367
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.6765125193844669
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.5891232500730829
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.0785457809694793
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.572129632783758
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.6586828968780073
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.3416739830260463
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.4062527865088388
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.776118679140023
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.5320033407236968
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.4686162138593003
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.4360418964149332
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.068807904642409
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.5506455330882967
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.8453246502222816
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.5178062320601545
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.6291906607604281
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,0.6201012558075962
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.4076929941990183
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.8063195954864015
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.546754871205186
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.7729176879617558
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.4934937108870932
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.4154615865400858
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.5483252997683609
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,0.9525874295903068
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.4762353046986419
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.4603101557233221
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.5248601457002994
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.6134710057384476
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.5104785988340842
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.56561405255623
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.4517615355407142
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,0.7128337228714524
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.7696297928382215
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.648910315509117
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.6069045943500553
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.8099674981652191
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.3706779490952875
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.5779194875818902
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.5708981901376803
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.8653245914602004
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.4719163214657201
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.7020284773898111
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.6266198012702315
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.638829154593421
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.6601316773208437
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.4772369903708257
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.6740861012792572
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.7621639066951567
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.5789956770885694
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.6823895052829432
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.6345451174549087
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.784398134902185
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.5016606247184918
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.6182737101169026
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.541634859233759
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.7048425932548907
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.567825299639458
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.569593943883693
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.4287686879159839
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.564546022779887
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.492396345929
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.5191544640962334
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.6094500498659448
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.7336673467340045
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.4995954714204488
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.5147870243543915
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,0.0505765447295605
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.6488165206908798
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.588440951941795
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.6521999300581554
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.5397304251444858
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.4410055520251514
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.4574574549530391
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,0.5722449065499242
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.4559126160120869
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.5983571351378262
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.3832094948648082
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.4402548243849239
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.3722759952664835
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.4492980920832827
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.7403518357583527
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.6283247557343644
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.4112806782686301
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.4435749364055915
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.6193308643508958
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.6664793405046747
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.7423616026711185
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.8117797989644739
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.6968487114434504
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.9534026242528452
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.6560235921454454
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.312274549360721
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.9901303015920956
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.7384866929494697
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.2859253036450558
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.6556019511216442
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.4768102528089888
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.8198027740327656
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.5485088599130726
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.5495771540629979
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.5071081987887576
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.6366491641394522
MGAB/1.test.out,0.541150913335805
MGAB/4.test.out,0.4814082555937434
MGAB/10.test.out,0.6165139931261837
MGAB/6.test.out,0.5811709285664186
MGAB/5.test.out,0.5373650036573513
MGAB/8.test.out,0.6201787843565566
MGAB/9.test.out,0.5876749516528221
MGAB/2.test.out,0.5476864748143768
MGAB/3.test.out,0.6556860790188279
MGAB/7.test.out,0.6265137927233739
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.9658906348208672
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.945528007805659
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.8847417214545492
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.9804073863737448
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.9422083900408296
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.8969035937157205
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.978239223436992
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.9985408904214176
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.9848667016539322
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.9958811837578612
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.9444975382275238
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.8920547559983528
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.9996502291747724
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.9813869979440752
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.9433742294452006
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.9282229616471942
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.9789773637018654
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.9422083900408296
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.9443324193419262
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.8679067323809763
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.9812685272284936
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.9447649545920792
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.9451627429886668
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.946931525355883
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.4849575920095211
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.944790248979265
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.9741448565189158
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.9871058414693764
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.9801563375630454
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.9074429075045144
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.9825528547220664
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.9447649545920792
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.9428610742788522
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.9421433432071092
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.9612812544476468
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.9714293249472954
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.983241643294837
