,TRUE_ORACLE-100
ECG/MBA_ECG14046_data_35.out,0.978585878268586
ECG/MBA_ECG14046_data_36.out,0.9573555904623472
ECG/MBA_ECG14046_data_37.out,0.9503497399657732
ECG/MBA_ECG14046_data_38.out,0.9640660839235472
ECG/MBA_ECG14046_data_39.out,0.93918291513113
ECG/MBA_ECG14046_data_4.out,0.932938079985199
ECG/MBA_ECG14046_data_40.out,0.9501048943067656
ECG/MBA_ECG14046_data_41.out,0.93272931756815
ECG/MBA_ECG14046_data_42.out,0.8883066690372562
ECG/MBA_ECG14046_data_43.out,0.9573102291546663
ECG/MBA_ECG14046_data_44.out,0.9969786631538964
ECG/MBA_ECG14046_data_45.out,0.973780481568612
ECG/MBA_ECG14046_data_46.out,0.9883967999961432
ECG/MBA_ECG14046_data_5.out,0.9809784668543844
ECG/MBA_ECG14046_data_6.out,0.9710953970529173
ECG/MBA_ECG14046_data_7.out,0.99310242824363
ECG/MBA_ECG14046_data_8.out,0.9859764263945568
ECG/MBA_ECG14046_data_9.out,0.9893253086640584
ECG/MBA_ECG801_data.out,0.7890258080678373
ECG/MBA_ECG803_data.out,0.9976573628930064
ECG/MBA_ECG805_data.out,0.9760790299192088
ECG/MBA_ECG806_data.out,0.9887711572579656
ECG/MBA_ECG820_data.out,0.972169580153011
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.9498484973572596
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.9861662315419474
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@4.out,0.9915474970608076
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@8.out,0.949063853257302
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@1.out,0.810693839461726
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.9488785524556786
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@13.out,0.9882771770172132
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.9965835747785516
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@4.out,0.994816088507046
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@8.out,0.9488620815091476
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@1.out,0.8591542452494807
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.9500082571886996
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@13.out,0.9894884284083147
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.9953499354803974
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@4.out,0.9958539319806232
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.9483397066893574
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@10.out,0.9492123735163792
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@13.out,0.9878613176991018
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@2.out,0.995604916272174
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@4.out,0.9962641663019708
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.9480901983046028
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@10.out,0.9621616626179484
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@13.out,0.982317741347244
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.917105011730194
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@4.out,0.9944493574457262
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@8.out,0.9565810025090414
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@10.out,0.948079491901159
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@13.out,0.987846316162641
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@2.out,0.9907686275397384
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@4.out,0.9946263738146516
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@8.out,0.9498480204557436
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.9474196900820284
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@13.out,0.9903151833077644
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@2.out,0.924808118409911
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@4.out,0.9937553120607112
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.9470682601429636
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.946825666789389
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@13.out,0.9908638716749022
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@2.out,0.902688893636423
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@4.out,0.995614863237038
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@8.out,0.9474744211081892
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@10.out,0.949396060758568
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.989194226370154
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@2.out,0.9902057178278396
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.9905656477014976
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@8.out,0.9499542633308432
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.9782437324483934
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@10.out,0.948985841153612
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@13.out,0.9748149155696348
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.9489529368977327
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@4.out,0.9963753641446192
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.9498932106715678
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@1.out,0.92873097364661
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@10.out,0.9484484893795188
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.9799999923017568
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@4.out,0.9953132195211046
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@8.out,0.9470387225561088
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@10.out,0.948466555866995
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@13.out,0.9846303608389508
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@2.out,0.9184457976841066
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.9878079771859868
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@8.out,0.9476623421776252
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@10.out,0.948428862144468
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.9871432631687008
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@2.out,0.981911139611964
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@4.out,0.981356350493505
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@8.out,0.9478336318986922
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.9478737776688416
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@13.out,0.990919896013589
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.9906560455973586
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.9840516678600384
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@8.out,0.9497091481960296
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@1.out,0.914683249058558
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@10.out,0.9520502004924344
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.9838625747556068
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@4.out,0.9958426183609604
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@8.out,0.9500230247936612
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@1.out,0.8566000295606018
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.9483837737167712
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@13.out,0.9816707926145962
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@2.out,0.9809767611954954
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@4.out,0.9954908433828464
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@8.out,0.9482278673290292
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@10.out,0.9488314908071336
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@13.out,0.988120142405392
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@4.out,0.9883427835154938
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.9792902730588868
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@8.out,0.949238086454939
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@1.out,0.8723257707113639
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.9473690234464612
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@13.out,0.9831064442915888
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.9951483607368584
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@4.out,0.994129550502126
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@8.out,0.9496209364371884
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@10.out,0.9466614964237344
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@13.out,0.9905338466284932
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.9286455547024988
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@2.out,0.982078858566927
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@4.out,0.9925436195331462
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.9482518953161984
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@13.out,0.9808944480245096
GHL/26_Lev_corr_Temp_fault_seed_113_vars_23.test.csv@7.out,0.9658692471226654
GHL/28_Lev_corr_Temp_fault_seed_119_vars_23.test.csv@13.out,0.9998756004159648
GHL/30_Lev_corr_Temp_fault_seed_130_vars_23.test.csv@13.out,0.9867611845557192
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@13.out,0.9860731446608528
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@7.out,0.849580361829214
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.89437117818756
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@13.out,0.982437548769036
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.977053760508322
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@12.out,0.9731653822081484
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.9853836341146728
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@4.out,0.9568820986529896
GHL/36_Lev_corr_Temp_fault_seed_159_vars_23.test.csv@13.out,0.9844594930247832
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@13.out,0.9870356643836524
GHL/37_Lev_corr_Temp_fault_seed_163_vars_23.test.csv@7.out,0.7467193670807645
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.7087293046844416
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@13.out,0.9917357386605848
GHL/39_Lev_corr_Temp_fault_seed_170_vars_23.test.csv@3.out,0.9900771619834996
GHL/40_Lev_corr_Temp_fault_seed_180_vars_23.test.csv@3.out,0.9967517999597776
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.9847721526577032
GHL/45_Lev_corr_Temp_fault_seed_193_vars_23.test.csv@3.out,0.9867975958366776
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@1.out,0.929957915589184
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@3.out,0.9865081492121108
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.9620866425022464
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.890459183595204
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@3.out,0.9835792935514428
Genesis/genesis-anomalies.test.csv@1.out,0.9951395395627216
Genesis/genesis-anomalies.test.csv@13.out,0.908833572651671
Genesis/genesis-anomalies.test.csv@17.out,0.8210869734803058
Genesis/genesis-anomalies.test.csv@3.out,0.9960445941074004
Genesis/genesis-anomalies.test.csv@5.out,0.9893942216289536
Genesis/genesis-anomalies.test.csv@6.out,0.8621638510684999
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.test.out,0.9936209534881834
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.train.out,0.9815100776138006
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.out,0.7465515923271095
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.train.out,0.8069984312931182
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.test.out,0.9939842701823594
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.train.out,0.989289781920584
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out,0.6641109919484933
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.train.out,0.7934778277664868
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.test.out,0.8333308688283203
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.train.out,0.9834199342739898
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.test.out,0.8900985463069963
IOPS/KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out,0.953380649830671
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.test.out,0.8340014965250663
IOPS/KPI-431a8542-c468-3988-a508-3afd06a218da.train.out,0.957545944050004
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.test.out,0.8346132853667935
IOPS/KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.train.out,0.9776763592466806
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.test.out,0.97696406334057
IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.train.out,0.8001280958454344
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.test.out,0.9137151724738244
IOPS/KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.train.out,0.814707820200884
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.test.out,0.9981194942672932
IOPS/KPI-57051487-3a40-3828-9084-a12f7f23ee38.train.out,0.9977591840826366
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.test.out,0.8813935532323689
IOPS/KPI-6a757df4-95e5-3357-8406-165e2bd49360.train.out,0.9792606341865588
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.test.out,0.8988471796993676
IOPS/KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.train.out,0.9878680331354732
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.test.out,0.9476650684520884
IOPS/KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.train.out,0.9260659398136716
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.test.out,0.9970259072867514
IOPS/KPI-7103fa0f-cac4-314f-addc-866190247439.train.out,0.9955506601456836
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.test.out,0.9951958804466796
IOPS/KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.train.out,0.98057908609523
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.test.out,0.9514466262218082
IOPS/KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.train.out,0.9838228077032696
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.test.out,0.8697846274800121
IOPS/KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.train.out,0.9521677727320252
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.test.out,0.8797876587208265
IOPS/KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.train.out,0.8101208281864308
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out,0.87332184178474
IOPS/KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.train.out,0.931309916641704
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,0.7609812695184002
IOPS/KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.train.out,0.72204778535802
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.test.out,0.8653234325121336
IOPS/KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.train.out,0.982551558456072
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.test.out,0.9196825254430452
IOPS/KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.train.out,0.8048595580682348
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.test.out,0.8851582591942564
IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.train.out,0.9587952656199744
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.test.out,0.9918358000868353
IOPS/KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.train.out,0.9889164095098796
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.test.out,0.6477802281522741
IOPS/KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.train.out,0.6068893819221368
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out,0.8059965384065954
IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.train.out,0.7737742927786868
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.test.out,0.8445221458806931
IOPS/KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.train.out,0.9553556998849224
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.test.out,0.8583230675256638
IOPS/KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.train.out,0.9435092698294988
KDD21/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.out,0.9357212974449806
KDD21/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.out,0.9989844624975524
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.9952244193586496
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.9183218833267772
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,0.9980974226867526
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.9977310434007548
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.9922688153801208
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.9594076953215912
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.992126997960253
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.9946820035809012
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,0.995873191519918
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.996938407307582
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.9996845668029312
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0.999669183898204
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,0.9210191930922972
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.9997525401960624
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,0.9996990011326612
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.999773230812261
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,0.9997437109605288
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.999859100680216
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,0.9997079874728222
KDD21/022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645.out,0.9998189389958956
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.9994984442931664
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.9955878530050268
KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,0.9995381611978104
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.9939950907956902
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.9679675927116232
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.999901486078424
KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,0.9860326319180444
KDD21/030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.out,0.9994317318153916
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.9987799950666092
KDD21/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,0.9794678806303896
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.997684693783878
KDD21/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,0.9905486504670872
KDD21/035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.out,0.8987411873402597
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.4033366406956796
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.9988788461228068
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.9989074231092068
